0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148
9573.1,6822.0,7287.4,7208.4,7203.1,7725.6,7744.6,6144.6,5316.4,4327.4,4598.2,3624.9,3317.9,3201.6,3088.8,3012.1,2686.9,3024.0,3225.6,2308.9,2098.2,2257.5,2266.3,2423.0,1943.2,2166.9,2544.2,2632.9,3098.6,2988.5,2909.1,1955.8,1301.5,1237.0,1093.1,1093.1,974.4,751.4,448.9,502.1,306.8,312.5,155.1,203.5,178.7,163.4,44.0,0.0,0.7,77.4,119.0,148.6,270.0,233.2,63.7,28.3,44.7,60.4,61.1,84.8,185.7,610.3,653.1,708.3,776.0,398.5,340.7,507.4,504.2,443.0,730.4,1157.1,831.4,1993.2,2732.1,3765.1,3895.3,3956.0,4053.4,4600.4,6728.3,7859.2,9703.1,9673.7,9712.2,6822.0,7287.4,7203.1,7725.6,4598.2,3624.9,3317.9,3201.6,3012.1,2686.9,3024.0,2098.2,2257.5,2266.3,1943.2,2166.9,2632.9,3098.6,2909.1,1955.8,1237.0,1093.1,1093.1,974.4,751.4,448.9,502.1,306.8,312.5,155.1,203.5,178.7,163.4,44.0,0.0,77.4,148.6,233.2,63.7,28.3,44.7,60.4,61.1,84.8,610.3,653.1,708.3,776.0,398.5,340.7,507.4,504.2,443.0,730.4,1157.1,3765.1,3895.3,4053.4,4600.4,6728.3,7859.2,9703.1,9673.7,9712.2
9573.6,6822.5,7288.0,7209.0,7203.6,7726.1,7745.2,6145.1,5316.9,4328.0,4598.7,3624.2,3318.4,3202.1,3089.4,3012.7,2686.2,3024.6,3226.2,2308.3,2097.5,2256.8,2265.6,2422.4,1942.5,2166.3,2543.6,2632.3,3097.9,2987.9,2908.4,1955.1,1300.8,1236.3,1092.5,1092.5,973.8,750.7,448.2,501.5,306.1,311.8,154.5,202.8,178.0,162.8,43.3,0.6,0.0,76.8,118.3,147.9,270.6,233.8,63.0,27.6,44.0,59.7,60.4,84.1,185.0,609.7,652.4,707.7,775.3,397.9,340.0,506.7,503.5,442.3,729.7,1156.5,830.7,1992.5,2731.4,3764.4,3894.7,3955.3,4052.7,4599.7,6728.9,7859.8,9703.7,9674.2,9712.8,6822.5,7288.0,7203.6,7726.1,4598.7,3624.2,3318.4,3202.1,3012.7,2686.2,3024.6,2097.5,2256.8,2265.6,1942.5,2166.3,2632.3,3097.9,2908.4,1955.1,1236.3,1092.5,1092.5,973.8,750.7,448.2,501.5,306.1,311.8,154.5,202.8,178.0,162.8,43.3,0.6,76.8,147.9,233.8,63.0,27.6,44.0,59.7,60.4,84.1,609.7,652.4,707.7,775.3,397.9,340.0,506.7,503.5,442.3,729.7,1156.5,3764.4,3894.7,4052.7,4599.7,6728.9,7859.8,9703.7,9674.2,9712.8
9646.7,6895.6,7361.0,7282.1,7276.7,7799.2,7818.3,6218.2,5390.0,4401.1,4671.8,3782.4,3391.5,3275.2,3162.4,2769.5,2736.9,2748.7,3299.3,2359.0,2148.2,2307.5,2316.3,2473.1,1991.5,2087.3,2465.5,2554.2,3018.3,2908.2,2828.8,1874.9,1222.0,1157.4,1014.0,1014.0,1075.1,908.9,497.1,550.4,355.1,277.3,133.3,126.1,210.2,225.5,92.3,77.2,76.6,0.0,41.6,71.2,122.0,125.8,13.8,76.6,92.9,108.6,109.3,133.0,233.9,658.3,701.1,756.3,824.0,446.8,388.9,430.5,427.3,491.3,778.7,903.7,988.8,2043.2,2889.6,3922.6,4052.8,4113.5,4103.4,4757.9,6802.0,7932.9,9776.8,9747.3,9785.9,6895.6,7361.0,7276.7,7799.2,4671.8,3782.4,3391.5,3275.2,2769.5,2736.9,2748.7,2148.2,2307.5,2316.3,1991.5,2087.3,2554.2,3018.3,2828.8,1874.9,1157.4,1014.0,1014.0,1075.1,908.9,497.1,550.4,355.1,277.3,133.3,126.1,210.2,225.5,92.3,77.2,0.0,71.2,125.8,13.8,76.6,92.9,108.6,109.3,133.0,658.3,701.1,756.3,824.0,446.8,388.9,430.5,427.3,491.3,778.7,903.7,3922.6,4052.8,4103.4,4757.9,6802.0,7932.9,9776.8,9747.3,9785.9
9714.4,6963.3,7428.7,7349.8,7344.4,7866.9,7885.9,6285.9,5295.0,4306.0,4576.8,3740.9,3336.0,3180.2,3067.4,2990.7,2870.6,3002.6,3204.2,2400.5,2189.8,2349.1,2357.9,2890.4,2283.5,2045.7,2423.9,2512.6,2976.7,2866.7,2787.2,1833.3,1180.5,1115.8,972.5,972.5,1033.6,867.3,538.7,615.1,396.6,235.7,91.8,84.5,168.6,183.9,133.8,118.8,118.2,41.6,0.0,29.6,80.5,84.2,55.3,118.1,134.5,150.2,150.9,174.6,275.5,722.1,764.9,820.1,887.8,511.5,453.7,388.9,385.7,532.8,820.2,1070.8,947.3,2108.9,2848.0,3881.0,4011.3,4071.9,4169.1,4716.3,6869.6,8000.5,9844.4,9815.0,9853.6,6963.3,7428.7,7344.4,7866.9,4576.8,3740.9,3336.0,3180.2,2990.7,2870.6,3002.6,2189.8,2349.1,2357.9,2283.5,2045.7,2512.6,2976.7,2787.2,1833.3,1115.8,972.5,972.5,1033.6,867.3,538.7,615.1,396.6,235.7,91.8,84.5,168.6,183.9,133.8,118.8,41.6,29.6,84.2,55.3,118.1,134.5,150.2,150.9,174.6,722.1,764.9,820.1,887.8,511.5,453.7,388.9,385.7,532.8,820.2,1070.8,3881.0,4011.3,4169.1,4716.3,6869.6,8000.5,9844.4,9815.0,9853.6
9720.4,6969.3,7434.8,7355.8,7350.4,7872.9,7892.0,6291.9,5265.4,4276.4,4547.2,3711.3,3306.4,3150.6,3037.8,2961.1,2841.0,2973.0,3174.7,2394.9,2184.2,2343.4,2352.3,2479.9,2253.5,2015.7,2392.2,2480.9,2946.6,2836.5,2757.1,1803.7,1150.9,1086.2,942.9,942.9,1004.0,837.7,531.0,585.5,389.0,206.1,62.2,54.9,139.0,154.3,273.7,148.3,147.8,71.2,29.6,0.0,86.5,90.3,84.9,147.7,164.1,179.8,180.5,204.2,305.1,692.5,735.3,790.5,858.2,481.9,424.1,359.3,356.1,525.2,814.6,1041.3,917.7,2079.3,2818.4,3851.5,3981.7,4042.3,4139.5,4686.7,6875.7,8006.6,9850.5,9821.0,9859.6,6969.3,7434.8,7350.4,7872.9,4547.2,3711.3,3306.4,3150.6,2961.1,2841.0,2973.0,2184.2,2343.4,2352.3,2253.5,2015.7,2480.9,2946.6,2757.1,1803.7,1086.2,942.9,942.9,1004.0,837.7,531.0,585.5,389.0,206.1,62.2,54.9,139.0,154.3,273.7,148.3,71.2,0.0,90.3,84.9,147.7,164.1,179.8,180.5,204.2,692.5,735.3,790.5,858.2,481.9,424.1,359.3,356.1,525.2,814.6,1041.3,3851.5,3981.7,4139.5,4686.7,6875.7,8006.6,9850.5,9821.0,9859.6
9666.9,6915.8,7381.2,7302.3,7296.9,7819.4,7838.5,6238.4,5410.2,4421.3,4692.0,3797.8,3411.7,3295.4,3182.6,3105.9,3138.5,3117.8,3319.5,2481.4,2270.7,2430.0,2438.8,2566.4,2340.1,2102.2,2478.7,2567.4,3033.1,2923.0,2843.6,1890.3,1237.4,1172.7,1029.4,1029.4,1090.5,924.2,617.6,672.0,475.5,292.6,148.7,141.4,225.6,240.8,214.3,199.2,198.7,122.0,80.5,86.5,0.0,36.8,135.8,198.6,215.0,230.7,231.3,255.1,356.0,779.0,821.8,877.0,944.7,568.4,510.6,445.9,442.6,611.7,901.1,1127.8,1004.2,2165.8,2905.0,3938.0,4129.1,4128.8,4285.9,4773.3,6822.2,7953.1,9797.0,9767.5,9806.1,6915.8,7381.2,7296.9,7819.4,4692.0,3797.8,3411.7,3295.4,3105.9,3138.5,3117.8,2270.7,2430.0,2438.8,2340.1,2102.2,2567.4,3033.1,2843.6,1890.3,1172.7,1029.4,1029.4,1090.5,924.2,617.6,672.0,475.5,292.6,148.7,141.4,225.6,240.8,214.3,199.2,122.0,86.5,36.8,135.8,198.6,215.0,230.7,231.3,255.1,779.0,821.8,877.0,944.7,568.4,510.6,445.9,442.6,611.7,901.1,1127.8,3938.0,4129.1,4285.9,4773.3,6822.2,7953.1,9797.0,9767.5,9806.1
9630.2,6879.0,7344.5,7265.5,7260.1,7782.6,7801.7,6201.6,5373.4,4384.5,4655.2,3774.7,3375.0,3258.6,3145.9,3069.2,3101.7,3081.1,3282.7,2485.2,2274.4,2433.7,2442.6,2570.2,2343.8,2106.0,2482.5,2571.2,3036.9,2926.8,2847.3,1894.0,1241.2,1176.5,1033.2,1033.2,1094.3,928.0,621.3,675.8,479.3,296.4,152.5,145.2,229.3,244.6,218.1,203.0,202.4,125.8,84.2,90.3,36.8,0.0,139.6,202.4,218.7,234.4,235.1,258.8,359.7,782.8,1197.3,908.4,908.2,572.2,514.4,449.6,446.4,615.5,904.9,1131.5,1008.0,2169.6,2881.9,3914.9,4092.4,4105.7,4249.1,4749.8,6785.4,7916.3,9760.2,9730.7,9769.3,6879.0,7344.5,7260.1,7782.6,4655.2,3774.7,3375.0,3258.6,3069.2,3101.7,3081.1,2274.4,2433.7,2442.6,2343.8,2106.0,2571.2,3036.9,2847.3,1894.0,1176.5,1033.2,1033.2,1094.3,928.0,621.3,675.8,479.3,296.4,152.5,145.2,229.3,244.6,218.1,203.0,125.8,90.3,0.0,139.6,202.4,218.7,234.4,235.1,258.8,782.8,1197.3,908.4,908.2,572.2,514.4,449.6,446.4,615.5,904.9,1131.5,3914.9,4092.4,4249.1,4749.8,6785.4,7916.3,9760.2,9730.7,9769.3
9632.9,6881.8,7347.3,7268.3,7262.9,7785.4,7804.5,6204.4,5376.2,4387.3,4658.0,3796.2,3377.7,3261.4,3148.7,2755.7,2723.2,2735.0,3285.5,2345.2,2134.4,2293.7,2302.6,2459.3,1977.7,2101.0,2479.3,2568.0,3032.0,2922.0,2842.5,1888.7,1235.8,1171.1,1027.8,1027.8,1088.9,922.7,483.3,536.6,341.3,291.1,147.1,139.9,224.0,239.2,78.5,63.4,62.9,13.8,55.3,84.9,135.8,139.6,0.0,62.8,79.2,94.9,95.5,119.3,220.2,644.5,687.3,742.5,810.2,433.0,375.2,444.3,441.0,477.5,764.9,889.9,1002.6,2029.5,2903.4,3936.4,3932.9,4127.2,4089.6,4771.7,6788.2,7919.1,9763.0,9733.5,9772.1,6881.8,7347.3,7262.9,7785.4,4658.0,3796.2,3377.7,3261.4,2755.7,2723.2,2735.0,2134.4,2293.7,2302.6,1977.7,2101.0,2568.0,3032.0,2842.5,1888.7,1171.1,1027.8,1027.8,1088.9,922.7,483.3,536.6,341.3,291.1,147.1,139.9,224.0,239.2,78.5,63.4,13.8,84.9,139.6,0.0,62.8,79.2,94.9,95.5,119.3,644.5,687.3,742.5,810.2,433.0,375.2,444.3,441.0,477.5,764.9,889.9,3936.4,3932.9,4089.6,4771.7,6788.2,7919.1,9763.0,9733.5,9772.1
9570.2,6819.0,7284.5,7205.5,7200.2,7722.6,7741.7,6141.7,5313.4,4324.5,4595.3,3624.0,3315.0,3198.6,3085.9,2692.9,2660.4,2672.2,3222.7,2282.4,2071.7,2231.0,2239.8,2396.5,1942.3,2166.0,2543.3,2632.0,3097.7,2987.7,2908.2,1954.9,1300.6,1233.9,1090.6,1090.6,973.6,750.5,448.0,501.2,305.9,353.8,209.9,202.6,177.8,162.6,43.1,28.1,27.5,76.6,118.1,147.7,198.6,202.4,62.8,0.0,16.4,32.1,32.8,56.5,157.4,581.8,624.5,679.8,747.4,397.7,339.8,507.0,503.8,442.1,702.1,1156.3,830.5,1966.7,2731.2,3764.2,3870.1,3955.1,4026.9,4599.5,6725.4,7856.3,9700.2,9670.7,9709.3,6819.0,7284.5,7200.2,7722.6,4595.3,3624.0,3315.0,3198.6,2692.9,2660.4,2672.2,2071.7,2231.0,2239.8,1942.3,2166.0,2632.0,3097.7,2908.2,1954.9,1233.9,1090.6,1090.6,973.6,750.5,448.0,501.2,305.9,353.8,209.9,202.6,177.8,162.6,43.1,28.1,76.6,147.7,202.4,62.8,0.0,16.4,32.1,32.8,56.5,581.8,624.5,679.8,747.4,397.7,339.8,507.0,503.8,442.1,702.1,1156.3,3764.2,3870.1,4026.9,4599.5,6725.4,7856.3,9700.2,9670.7,9709.3
9553.8,6802.6,7268.1,7189.1,7183.8,7706.3,7725.3,6125.3,5297.0,4308.1,4578.9,3640.4,3298.6,3182.3,3069.5,2676.5,2644.0,2655.8,3206.3,2266.0,2055.3,2214.6,2223.4,2380.1,1958.7,2182.4,2559.7,2648.4,3114.1,3004.0,2924.6,1971.3,1317.0,1250.3,1107.0,1107.0,990.0,766.9,464.4,517.6,322.3,370.2,226.3,219.0,194.2,178.9,59.5,44.4,43.9,92.9,134.5,164.1,215.0,218.7,79.2,16.4,0.0,15.7,16.4,40.1,141.0,565.4,608.1,663.4,731.0,414.0,356.2,523.4,520.2,458.5,685.7,810.7,846.9,1950.3,2747.6,3780.6,3853.8,3971.5,4010.5,4615.9,6709.0,7839.9,9683.8,9654.4,9692.9,6802.6,7268.1,7183.8,7706.3,4578.9,3640.4,3298.6,3182.3,2676.5,2644.0,2655.8,2055.3,2214.6,2223.4,1958.7,2182.4,2648.4,3114.1,2924.6,1971.3,1250.3,1107.0,1107.0,990.0,766.9,464.4,517.6,322.3,370.2,226.3,219.0,194.2,178.9,59.5,44.4,92.9,164.1,218.7,79.2,16.4,0.0,15.7,16.4,40.1,565.4,608.1,663.4,731.0,414.0,356.2,523.4,520.2,458.5,685.7,810.7,3780.6,3853.8,4010.5,4615.9,6709.0,7839.9,9683.8,9654.4,9692.9
9538.1,6786.9,7252.4,7173.4,7168.1,7690.6,7709.6,6109.6,5281.3,4292.4,4563.2,3562.1,3282.9,3166.5,3053.8,2660.8,2628.3,2640.1,3190.6,2250.3,2039.6,2198.9,2207.7,2364.4,1974.4,2198.1,2575.4,2664.1,3129.8,3019.8,2940.3,1987.0,1332.7,1266.0,1122.7,1122.7,1005.7,782.6,480.1,533.3,338.0,385.9,242.0,234.7,209.9,194.7,75.2,60.1,59.6,108.6,150.2,179.8,230.7,234.4,94.9,32.1,15.7,0.0,0.7,24.4,125.3,549.7,592.4,647.7,715.3,429.8,371.9,539.1,535.9,474.2,670.0,795.0,773.1,1934.6,2669.3,3702.3,3838.0,3893.2,3994.8,4631.6,6693.3,7824.2,9668.1,9638.7,9677.2,6786.9,7252.4,7168.1,7690.6,4563.2,3562.1,3282.9,3166.5,2660.8,2628.3,2640.1,2039.6,2198.9,2207.7,1974.4,2198.1,2664.1,3129.8,2940.3,1987.0,1266.0,1122.7,1122.7,1005.7,782.6,480.1,533.3,338.0,385.9,242.0,234.7,209.9,194.7,75.2,60.1,108.6,179.8,234.4,94.9,32.1,15.7,0.0,0.7,24.4,549.7,592.4,647.7,715.3,429.8,371.9,539.1,535.9,474.2,670.0,795.0,3702.3,3838.0,3994.8,4631.6,6693.3,7824.2,9668.1,9638.7,9677.2
9537.4,6786.3,7251.7,7172.8,7167.4,7689.9,7708.9,6108.9,5280.7,4291.7,4562.5,3561.4,3282.2,3165.9,3053.1,2660.1,2627.6,2639.4,3190.0,2249.6,2038.9,2198.2,2207.0,2363.7,1975.1,2198.8,2576.1,2664.8,3130.5,3020.4,2941.0,1987.7,1333.4,1266.7,1123.4,1123.4,1006.3,783.3,480.7,534.0,338.7,386.6,242.7,235.4,210.6,195.3,75.9,60.8,60.3,109.3,150.9,180.5,231.3,235.1,95.5,32.8,16.4,0.7,0.0,23.7,124.6,549.0,591.7,647.0,714.6,430.4,372.6,539.8,536.6,474.9,669.3,794.3,772.4,1933.9,2668.6,3701.6,3837.4,3892.5,3994.1,4632.3,6692.6,7823.5,9667.4,9638.0,9676.6,6786.3,7251.7,7167.4,7689.9,4562.5,3561.4,3282.2,3165.9,2660.1,2627.6,2639.4,2038.9,2198.2,2207.0,1975.1,2198.8,2664.8,3130.5,2941.0,1987.7,1266.7,1123.4,1123.4,1006.3,783.3,480.7,534.0,338.7,386.6,242.7,235.4,210.6,195.3,75.9,60.8,109.3,180.5,235.1,95.5,32.8,16.4,0.7,0.0,23.7,549.0,591.7,647.0,714.6,430.4,372.6,539.8,536.6,474.9,669.3,794.3,3701.6,3837.4,3994.1,4632.3,6692.6,7823.5,9667.4,9638.0,9676.6
9538.4,6787.3,7252.7,7173.8,7168.4,7690.9,7709.9,6109.9,5281.7,4292.7,4563.5,3562.4,3283.2,3166.9,3054.1,2661.1,2628.6,2640.4,3190.9,2250.6,2039.9,2199.2,2208.0,2364.7,2140.9,2222.5,2599.8,2688.5,3154.2,3044.2,2964.7,2011.4,1357.1,1290.4,1147.1,1147.1,1030.1,807.0,504.5,557.7,362.4,410.3,266.4,259.1,234.3,219.1,99.6,84.5,84.0,133.0,174.6,204.2,255.1,258.8,119.3,56.5,40.1,24.4,23.7,0.0,125.6,550.0,592.7,648.0,715.6,454.2,396.3,563.5,560.3,498.6,670.3,795.3,773.4,1934.9,2669.6,3702.6,3838.4,3893.5,3995.1,4542.9,6693.6,7824.5,9668.4,9639.0,9677.6,6787.3,7252.7,7168.4,7690.9,4563.5,3562.4,3283.2,3166.9,2661.1,2628.6,2640.4,2039.9,2199.2,2208.0,2140.9,2222.5,2688.5,3154.2,2964.7,2011.4,1290.4,1147.1,1147.1,1030.1,807.0,504.5,557.7,362.4,410.3,266.4,259.1,234.3,219.1,99.6,84.5,133.0,204.2,258.8,119.3,56.5,40.1,24.4,23.7,0.0,550.0,592.7,648.0,715.6,454.2,396.3,563.5,560.3,498.6,670.3,795.3,3702.6,3838.4,3995.1,4542.9,6693.6,7824.5,9668.4,9639.0,9677.6
9437.0,6685.8,7151.3,7072.3,7067.0,7589.5,7608.5,6008.5,5180.2,4191.3,4462.1,3581.5,3181.8,3065.4,2952.7,2876.0,2908.5,2887.9,3089.5,2253.2,2042.5,2201.8,2210.6,2367.3,2143.4,2366.5,2826.3,2915.0,3379.3,3269.2,3189.8,2238.6,1584.4,1516.7,1373.3,1373.3,1257.3,1034.3,731.7,470.9,589.7,636.6,492.6,485.4,569.5,446.3,326.9,282.9,283.5,466.0,424.4,430.5,376.9,340.2,346.5,311.2,327.5,343.3,343.9,367.7,0.0,552.6,1004.1,715.3,715.0,439.3,623.5,789.8,786.6,725.9,672.9,797.9,776.0,1937.5,2688.7,3721.7,3899.2,3912.6,4055.9,4556.6,6592.2,7723.1,9567.0,9537.6,9576.1,6685.8,7151.3,7067.0,7589.5,4462.1,3581.5,3181.8,3065.4,2876.0,2908.5,2887.9,2042.5,2201.8,2210.6,2143.4,2366.5,2915.0,3379.3,3189.8,2238.6,1516.7,1373.3,1373.3,1257.3,1034.3,731.7,470.9,589.7,636.6,492.6,485.4,569.5,446.3,326.9,282.9,466.0,430.5,340.2,346.5,311.2,327.5,343.3,343.9,367.7,552.6,1004.1,715.3,715.0,439.3,623.5,789.8,786.6,725.9,672.9,797.9,3721.7,3899.2,4055.9,4556.6,6592.2,7723.1,9567.0,9537.6,9576.1
9275.1,6524.0,6938.4,6859.4,6854.1,7376.5,7395.6,5500.5,4570.5,3581.6,3852.3,3014.2,2572.0,2455.7,2343.0,2266.3,2298.8,2278.2,2479.8,2223.1,2012.3,2171.6,2180.4,2337.2,2113.3,2336.3,2717.9,2806.6,3272.2,3162.2,3082.7,2129.4,1472.7,1407.9,1268.6,1268.6,1147.8,694.6,622.4,443.7,480.3,486.0,685.7,637.5,554.0,538.7,566.3,610.1,609.6,658.4,700.0,692.5,1236.7,1200.0,644.6,581.8,565.5,549.7,549.1,550.1,534.0,0.0,42.8,98.0,165.7,412.1,469.6,680.9,677.7,616.5,645.5,543.6,581.8,1450.7,2121.4,3154.4,3289.5,3345.3,3446.2,4288.8,6430.4,7561.3,9405.2,9375.7,9414.3,6524.0,6938.4,6854.1,7376.5,3852.3,3014.2,2572.0,2455.7,2266.3,2298.8,2278.2,2012.3,2171.6,2180.4,2113.3,2336.3,2806.6,3272.2,3082.7,2129.4,1407.9,1268.6,1268.6,1147.8,694.6,622.4,443.7,480.3,486.0,685.7,637.5,554.0,538.7,566.3,610.1,658.4,692.5,1200.0,644.6,581.8,565.5,549.7,549.1,550.1,0.0,42.8,98.0,165.7,412.1,469.6,680.9,677.7,616.5,645.5,543.6,3154.4,3289.5,3446.2,4288.8,6430.4,7561.3,9405.2,9375.7,9414.3
9272.5,6521.3,6981.1,6902.2,6896.8,7419.3,7438.4,5497.8,4567.8,3578.9,3849.7,3011.5,2569.4,2453.1,2340.3,2263.6,2255.2,2275.5,2477.1,2265.8,2055.1,2214.4,2223.2,2379.9,2156.0,2379.1,2760.6,2849.3,3315.0,3204.9,3125.5,2172.2,1515.5,1450.7,1311.3,1311.3,1190.6,737.4,665.1,486.4,523.1,528.8,728.5,680.2,596.7,581.4,609.1,652.9,652.3,701.1,742.7,735.3,1234.1,1197.3,687.4,624.6,608.2,592.5,591.8,592.8,576.8,42.8,0.0,95.3,163.0,454.9,512.4,723.7,720.4,659.3,688.2,586.4,624.6,1493.5,2118.7,3151.7,3626.5,3342.6,3443.5,4331.5,6427.7,7558.6,9402.5,9373.0,9411.6,6521.3,6981.1,6896.8,7419.3,3849.7,3011.5,2569.4,2453.1,2263.6,2255.2,2275.5,2055.1,2214.4,2223.2,2156.0,2379.1,2849.3,3315.0,3125.5,2172.2,1450.7,1311.3,1311.3,1190.6,737.4,665.1,486.4,523.1,528.8,728.5,680.2,596.7,581.4,609.1,652.9,701.1,735.3,1197.3,687.4,624.6,608.2,592.5,591.8,592.8,42.8,0.0,95.3,163.0,454.9,512.4,723.7,720.4,659.3,688.2,586.4,3151.7,3626.5,3443.5,4331.5,6427.7,7558.6,9402.5,9373.0,9411.6
9190.3,6439.2,6573.5,6494.6,6489.2,7011.7,7030.8,5430.7,4502.5,3513.6,3784.4,2948.5,2543.6,2387.7,2275.0,2198.3,2230.8,2210.2,2411.8,2320.4,2109.6,2268.9,2277.8,2434.5,2210.6,2433.6,2815.2,2903.9,3369.6,3259.5,3180.1,2226.7,1570.1,1505.2,1365.9,1365.9,1242.7,792.0,720.7,542.9,578.6,584.3,1061.2,1053.9,736.7,721.4,895.4,851.4,852.1,725.8,993.0,999.0,945.5,908.7,712.0,649.2,632.9,617.1,616.5,617.5,601.4,98.3,95.6,0.0,67.7,511.4,568.9,779.2,776.0,714.8,745.9,641.9,679.3,1548.1,2055.6,3088.7,3218.9,3279.5,3378.2,3923.9,6013.7,7359.4,9320.4,9290.9,9329.5,6439.2,6573.5,6489.2,7011.7,3784.4,2948.5,2543.6,2387.7,2198.3,2230.8,2210.2,2109.6,2268.9,2277.8,2210.6,2433.6,2903.9,3369.6,3180.1,2226.7,1505.2,1365.9,1365.9,1242.7,792.0,720.7,542.9,578.6,584.3,1061.2,1053.9,736.7,721.4,895.4,851.4,725.8,999.0,908.7,712.0,649.2,632.9,617.1,616.5,617.5,98.3,95.6,0.0,67.7,511.4,568.9,779.2,776.0,714.8,745.9,641.9,3088.7,3218.9,3378.2,3923.9,6013.7,7359.4,9320.4,9290.9,9329.5
9295.6,6544.5,6641.1,6562.2,6556.8,7079.3,7098.4,5498.3,4570.2,3581.2,3852.0,3016.1,2611.2,2455.4,2342.6,2265.9,2311.5,2255.7,2479.4,2322.1,2111.4,2270.7,2279.5,2436.2,2212.4,2435.4,2816.9,2905.6,3371.3,3261.3,3181.8,2228.5,1571.8,1507.0,1367.6,1367.6,1246.9,793.7,721.4,542.7,579.4,585.1,1060.9,1053.6,653.0,637.8,895.1,851.1,851.8,725.5,992.7,998.7,945.2,908.4,711.7,648.9,632.5,616.8,616.2,617.2,601.1,163.9,206.6,67.6,0.0,511.2,568.7,780.0,776.8,715.6,744.6,642.7,680.9,1549.8,2123.3,3156.3,3286.5,3347.1,3610.0,3991.6,6450.9,7581.8,9425.7,9396.2,9434.8,6544.5,6641.1,6556.8,7079.3,3852.0,3016.1,2611.2,2455.4,2265.9,2311.5,2255.7,2111.4,2270.7,2279.5,2212.4,2435.4,2905.6,3371.3,3181.8,2228.5,1507.0,1367.6,1367.6,1246.9,793.7,721.4,542.7,579.4,585.1,1060.9,1053.6,653.0,637.8,895.1,851.1,725.5,998.7,908.4,711.7,648.9,632.5,616.8,616.2,617.2,163.9,206.6,67.6,0.0,511.2,568.7,780.0,776.8,715.6,744.6,642.7,3156.3,3286.5,3610.0,3991.6,6450.9,7581.8,9425.7,9396.2,9434.8
9138.1,6386.9,7010.9,6931.9,6926.6,7449.1,7468.1,5711.0,4939.9,3951.0,4221.8,3385.8,2981.0,2825.1,2712.4,2322.7,2290.2,2302.0,2849.2,1912.2,1701.5,1860.8,1869.6,2026.3,1704.1,1926.1,2305.1,2393.8,2859.5,2749.4,2670.0,1716.7,1062.4,995.0,851.6,851.6,735.4,512.3,209.8,103.6,171.7,274.3,475.3,427.0,343.1,327.9,354.7,398.4,397.9,518.6,560.2,482.1,568.6,572.4,504.9,442.1,425.7,410.0,409.3,410.3,394.3,412.3,455.0,510.3,577.9,0.0,57.5,268.1,264.9,203.9,331.9,457.8,592.3,1596.5,2493.0,3526.0,3656.3,3716.9,3656.7,4361.3,6293.3,7424.2,9268.1,9238.7,9277.2,6386.9,7010.9,6926.6,7449.1,4221.8,3385.8,2981.0,2825.1,2322.7,2290.2,2302.0,1701.5,1860.8,1869.6,1704.1,1926.1,2393.8,2859.5,2670.0,1716.7,995.0,851.6,851.6,735.4,512.3,209.8,103.6,171.7,274.3,475.3,427.0,343.1,327.9,354.7,398.4,518.6,482.1,572.4,504.9,442.1,425.7,410.0,409.3,410.3,412.3,455.0,510.3,577.9,0.0,57.5,268.1,264.9,203.9,331.9,457.8,3526.0,3656.3,3656.7,4361.3,6293.3,7424.2,9268.1,9238.7,9277.2
9238.2,6487.1,6953.4,6874.4,6869.1,7391.6,7410.6,5811.1,4882.4,3893.5,4164.3,3328.3,2923.5,2767.6,2654.9,2422.8,2390.3,2402.1,2791.7,2012.3,1801.6,1960.9,1969.7,2126.4,1646.6,1868.6,2247.6,2336.3,2802.0,2691.9,2612.5,1659.2,1004.9,937.5,794.1,794.1,677.9,454.8,152.3,161.4,114.2,216.8,417.8,369.5,285.6,270.3,297.1,340.9,340.4,389.4,431.0,424.6,511.1,514.9,375.7,340.3,483.6,467.9,467.2,468.2,452.2,470.1,512.9,812.5,880.2,57.9,0.0,210.6,207.4,146.4,431.9,860.5,534.8,1696.6,2435.5,3468.5,3598.7,3659.4,3756.8,4303.8,6393.5,7524.3,9368.3,9338.8,9377.4,6487.1,6953.4,6869.1,7391.6,4164.3,3328.3,2923.5,2767.6,2422.8,2390.3,2402.1,1801.6,1960.9,1969.7,1646.6,1868.6,2336.3,2802.0,2612.5,1659.2,937.5,794.1,794.1,677.9,454.8,152.3,161.4,114.2,216.8,417.8,369.5,285.6,270.3,297.1,340.9,389.4,424.6,514.9,375.7,340.3,483.6,467.9,467.2,468.2,470.1,512.9,812.5,880.2,57.9,0.0,210.6,207.4,146.4,431.9,860.5,3468.5,3598.7,3756.8,4303.8,6393.5,7524.3,9368.3,9338.8,9377.4
