0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158
10086.5,9827.5,7226.2,7381.5,7454.6,7589.0,5111.4,4696.3,4008.5,4016.2,4022.9,3913.4,3927.5,3685.6,3822.0,3316.1,2990.3,2199.6,2068.6,1756.1,2189.2,2208.8,2239.2,2242.4,2485.1,2319.2,2337.5,2373.4,2377.3,2381.2,2192.8,2225.2,2134.5,2099.5,2383.8,2402.0,2592.0,2315.9,2750.4,2475.4,1915.7,2419.1,2449.4,3214.2,1282.6,1177.0,1047.6,1068.4,793.1,903.2,2403.7,3579.3,3486.8,4140.7,4742.7,6097.4,5595.9,1253.4,1245.2,700.7,1068.9,452.4,0.0,442.4,492.0,832.0,883.1,1180.4,1185.1,1338.9,1478.1,2109.4,2214.2,2351.0,2409.0,2576.9,2612.9,2522.3,2465.8,2644.9,2746.3,3304.0,3769.6,5866.3,8465.8,12848.5,9202.0,5534.6,6297.7,6216.2,6886.4,6830.8,8430.4,10091.7,9430.3,9654.1,6930.9,8419.7,9814.5,9827.5,7381.5,7454.6,7589.0,5111.4,4696.3,4008.5,4016.2,4022.9,3913.4,3927.5,3685.6,3822.0,3316.1,2990.3,2189.2,2208.8,2239.2,2242.4,2485.1,2319.2,2337.5,2373.4,2377.3,2381.2,2192.8,2225.2,2134.5,2402.0,2592.0,2315.9,2475.4,1915.7,2419.1,1282.6,1047.6,1068.4,3486.8,1068.9,0.0,492.0,1180.4,1185.1,1338.9,1478.1,2109.4,2214.2,2351.0,2409.0,2576.9,2522.3,2644.9,2746.3,8465.8,9202.0,8430.4,9430.3,9654.1,6930.9,9814.5
9463.3,9204.3,6603.0,6758.3,6831.4,6965.8,5226.9,4811.8,3710.6,3393.0,3399.7,3290.2,3304.3,3062.4,3937.5,3431.7,3105.8,2315.1,2184.1,1871.7,2304.7,2324.3,2354.8,2357.9,2600.6,2434.7,2453.1,2489.0,2492.9,2496.8,2308.4,2340.7,2250.1,2215.0,2499.3,2517.5,2707.6,2431.4,2866.0,2591.0,2305.9,2809.3,2839.6,3604.4,1672.8,1567.2,1329.8,1249.7,1183.4,1293.4,2793.9,3969.6,3877.0,4531.0,5133.0,6487.7,5986.2,1643.6,1635.4,1090.9,1459.1,842.6,448.2,0.0,49.6,786.6,998.6,1295.9,1300.6,1454.5,1593.6,2224.9,2329.7,2466.5,2524.6,2692.4,2728.4,2637.8,2581.4,2760.4,2861.8,3419.5,3885.1,5981.9,8581.4,12964.0,9317.6,5650.1,6413.2,6331.7,7001.9,6946.3,8545.9,10207.2,9545.8,9769.6,6307.7,7796.5,9191.3,9204.3,6758.3,6831.4,6965.8,5226.9,4811.8,3710.6,3393.0,3399.7,3290.2,3304.3,3062.4,3937.5,3431.7,3105.8,2304.7,2324.3,2354.8,2357.9,2600.6,2434.7,2453.1,2489.0,2492.9,2496.8,2308.4,2340.7,2250.1,2517.5,2707.6,2431.4,2591.0,2305.9,2809.3,1672.8,1329.8,1249.7,3877.0,1459.1,448.2,49.6,1295.9,1300.6,1454.5,1593.6,2224.9,2329.7,2466.5,2524.6,2692.4,2637.8,2760.4,2861.8,8581.4,9317.6,8545.9,9545.8,9769.6,6307.7,9191.3
9413.7,9154.7,6553.4,6708.7,6781.8,6916.2,5177.3,4762.2,3661.0,3343.4,3350.1,3240.6,3254.7,3012.8,3887.9,3382.1,3056.2,2265.5,2134.5,1822.1,2255.1,2274.7,2305.2,2308.3,2551.0,2385.1,2403.4,2439.4,2443.2,2447.1,2258.7,2291.1,2200.5,2165.4,2449.7,2467.9,2658.0,2381.8,2816.4,2541.4,2354.9,2858.3,2888.6,3653.4,1721.8,1616.2,1378.8,1298.7,1232.4,1342.4,2842.9,4018.6,3926.0,4580.0,5182.0,6536.7,6035.2,1692.6,1684.4,1139.9,1508.1,891.6,497.2,49.0,0.0,835.6,949.0,1246.3,1251.0,1404.9,1544.0,2175.3,2280.1,2416.9,2475.0,2642.8,2678.8,2588.2,2531.8,2710.8,2812.2,3369.9,3835.5,5932.3,8531.8,12914.4,9268.0,5600.5,6363.6,6282.1,6952.3,6896.7,8496.3,10157.6,9496.2,9720.0,6258.1,7746.8,9141.7,9154.7,6708.7,6781.8,6916.2,5177.3,4762.2,3661.0,3343.4,3350.1,3240.6,3254.7,3012.8,3887.9,3382.1,3056.2,2255.1,2274.7,2305.2,2308.3,2551.0,2385.1,2403.4,2439.4,2443.2,2447.1,2258.7,2291.1,2200.5,2467.9,2658.0,2381.8,2541.4,2354.9,2858.3,1721.8,1378.8,1298.7,3926.0,1508.1,497.2,0.0,1246.3,1251.0,1404.9,1544.0,2175.3,2280.1,2416.9,2475.0,2642.8,2588.2,2710.8,2812.2,8531.8,9268.0,8496.3,9496.2,9720.0,6258.1,9141.7
10235.2,9976.2,7043.1,6944.5,7230.6,7151.9,4282.1,3867.0,3179.2,3531.5,3538.2,3629.0,3743.0,3502.1,2992.7,2486.9,2161.0,1370.3,1239.3,926.8,1359.9,1379.5,1409.9,1413.1,1655.8,1489.9,1508.2,1544.1,1548.0,1551.9,1363.5,1395.9,1305.3,1270.2,1545.4,1563.7,1762.3,1486.6,1921.2,1646.1,2218.1,2901.7,2931.9,3696.2,1909.3,1660.2,1286.0,1165.0,1215.5,1456.2,2885.7,4061.3,3968.8,4622.7,5224.7,6579.4,6077.9,1735.3,1727.2,1182.7,1491.3,1208.9,976.4,1007.2,958.2,0.0,53.8,351.1,355.8,509.7,648.8,1280.1,1384.9,1521.4,1579.8,1747.6,1783.6,1692.8,1636.6,1812.0,1916.5,2474.7,2940.3,5037.0,7636.6,12019.2,8372.8,4705.3,5468.4,5386.9,6057.1,6001.5,7601.1,9262.4,8601.0,8824.8,6754.3,8357.0,9963.2,9976.2,6944.5,7230.6,7151.9,4282.1,3867.0,3179.2,3531.5,3538.2,3629.0,3743.0,3502.1,2992.7,2486.9,2161.0,1359.9,1379.5,1409.9,1413.1,1655.8,1489.9,1508.2,1544.1,1548.0,1551.9,1363.5,1395.9,1305.3,1563.7,1762.3,1486.6,1646.1,2218.1,2901.7,1909.3,1286.0,1165.0,3968.8,1491.3,976.4,958.2,351.1,355.8,509.7,648.8,1280.1,1384.9,1521.4,1579.8,1747.6,1692.8,1812.0,1916.5,7636.6,8372.8,7601.1,8601.0,8824.8,6754.3,9963.2
10225.5,9966.5,7033.3,6934.7,7220.9,7142.1,4272.4,3857.2,3169.5,3521.8,3528.4,3619.2,3733.2,3492.3,2983.0,2477.1,2151.2,1360.5,1229.5,917.1,1350.1,1369.8,1400.2,1403.4,1646.0,1480.1,1498.5,1534.4,1538.3,1542.2,1353.8,1386.1,1295.5,1215.4,1500.7,1518.9,1709.0,1476.8,1867.4,1592.4,2164.4,2847.9,2878.2,3686.4,1855.5,1606.4,1232.3,1111.2,1161.8,1402.5,2875.9,4051.6,3959.0,4613.0,5215.0,6569.7,6068.1,1725.6,1717.4,1172.9,1437.5,1199.2,966.7,997.5,948.5,384.8,0.0,297.3,302.0,455.9,595.0,1270.4,1375.1,1467.9,1570.0,1737.9,1773.8,1639.2,1626.8,1761.8,1863.2,2465.0,2930.5,5027.3,7626.8,12009.4,8363.0,4695.5,5458.6,5377.1,6047.3,5991.8,7591.3,9252.6,8591.2,8815.1,6744.5,8347.2,9953.5,9966.5,6934.7,7220.9,7142.1,4272.4,3857.2,3169.5,3521.8,3528.4,3619.2,3733.2,3492.3,2983.0,2477.1,2151.2,1350.1,1369.8,1400.2,1403.4,1646.0,1480.1,1498.5,1534.4,1538.3,1542.2,1353.8,1386.1,1295.5,1518.9,1709.0,1476.8,1592.4,2164.4,2847.9,1855.5,1232.3,1111.2,3959.0,1437.5,966.7,948.5,297.3,302.0,455.9,595.0,1270.4,1375.1,1467.9,1570.0,1737.9,1639.2,1761.8,1863.2,7626.8,8363.0,7591.3,8591.2,8815.1,6744.5,9953.5
10522.7,10263.7,7330.6,7231.9,7518.1,7439.4,4569.6,4154.5,3466.7,3819.0,3825.7,3916.4,4030.5,3789.6,3280.2,2774.3,2448.5,1657.8,1526.8,1214.3,1041.8,1061.4,1091.9,1095.0,1208.0,1171.4,1189.8,1225.7,1229.6,1233.5,1045.5,1077.8,995.7,950.2,1235.4,1253.7,1443.7,1167.8,1602.1,1327.1,1899.1,2582.6,2612.9,3541.3,1590.2,1341.2,967.0,813.9,1066.1,1306.8,3173.1,4348.8,4256.3,4910.2,5512.2,6866.9,6365.4,2022.8,2014.6,1470.1,1341.9,1496.4,1263.9,1105.1,1245.7,490.0,297.3,0.0,36.7,190.6,329.7,964.1,1068.9,1202.6,1336.1,1429.2,1465.9,1374.0,1344.9,1496.6,1598.0,2159.3,2624.9,2917.6,7443.3,11825.9,8179.5,4992.8,5755.9,5674.4,6344.6,6289.0,7888.6,9069.1,8941.8,9112.3,7041.8,8644.5,10250.7,10263.7,7231.9,7518.1,7439.4,4569.6,4154.5,3466.7,3819.0,3825.7,3916.4,4030.5,3789.6,3280.2,2774.3,2448.5,1041.8,1061.4,1091.9,1095.0,1208.0,1171.4,1189.8,1225.7,1229.6,1233.5,1045.5,1077.8,995.7,1253.7,1443.7,1167.8,1327.1,1899.1,2582.6,1590.2,967.0,813.9,4256.3,1341.9,1263.9,1245.7,0.0,36.7,190.6,329.7,964.1,1068.9,1202.6,1336.1,1429.2,1374.0,1496.6,1598.0,7443.3,8179.5,7888.6,8941.8,9112.3,7041.8,10250.7
10528.7,10269.7,7336.5,7237.9,7524.0,7445.3,4575.5,4160.4,3472.6,3824.9,3831.6,3922.4,4036.4,3795.5,3286.1,2780.3,2454.4,1663.7,1532.7,1220.2,1005.1,1024.7,1055.1,1058.3,1171.2,1134.7,1153.1,1189.0,1192.9,1196.8,1008.7,1041.1,959.0,913.4,1198.7,1216.9,1407.0,1131.1,1565.4,1290.4,1862.4,2545.9,2576.2,3504.5,1553.5,1304.4,930.3,851.9,1104.3,1345.0,3179.1,4354.7,4262.2,4916.1,5518.1,6872.8,6371.3,2028.8,2020.6,1476.1,1380.0,1502.3,1269.8,1300.6,1251.6,528.1,303.2,38.0,0.0,153.9,293.0,927.4,1032.2,1165.9,1299.3,1392.4,1429.2,1337.2,1308.1,1459.9,1561.2,2122.6,2588.1,2880.9,7406.6,11789.2,8142.8,4998.7,5761.8,5680.3,6350.5,6294.9,7894.5,9032.4,8905.1,9118.2,7047.7,8650.4,10256.7,10269.7,7237.9,7524.0,7445.3,4575.5,4160.4,3472.6,3824.9,3831.6,3922.4,4036.4,3795.5,3286.1,2780.3,2454.4,1005.1,1024.7,1055.1,1058.3,1171.2,1134.7,1153.1,1189.0,1192.9,1196.8,1008.7,1041.1,959.0,1216.9,1407.0,1131.1,1290.4,1862.4,2545.9,1553.5,930.3,851.9,4262.2,1380.0,1269.8,1251.6,38.0,0.0,153.9,293.0,927.4,1032.2,1165.9,1299.3,1392.4,1337.2,1459.9,1561.2,7406.6,8142.8,7894.5,8905.1,9118.2,7047.7,10256.7
10681.8,10422.8,7489.7,7391.0,7677.2,7598.4,4728.7,4313.6,3625.8,3978.1,3984.7,4075.5,4189.5,3948.6,3439.3,2933.4,2607.5,1816.8,1685.8,1373.4,1000.0,1019.6,1050.0,1053.2,1017.4,1129.6,1148.0,1183.9,1187.8,1191.7,1003.6,1036.0,953.9,759.6,1044.8,1063.1,1253.1,977.2,1411.5,1136.5,1708.5,2392.0,2422.3,3350.6,1399.6,1150.6,776.4,1005.0,1257.4,1498.1,3332.2,4507.9,4415.3,5069.3,5671.3,7026.0,6524.5,2181.9,2173.7,1629.2,1533.1,1655.5,1423.0,1453.8,1404.8,681.3,456.3,191.1,153.1,0.0,139.1,922.3,1027.1,1012.0,1145.5,1387.4,1275.3,1183.4,1154.2,1306.0,1407.3,1968.7,2434.3,2727.0,7252.7,11635.3,7988.9,5151.8,5915.0,5833.5,6503.6,6448.1,8047.6,8878.5,8751.2,9271.4,7200.8,8803.5,10409.8,10422.8,7391.0,7677.2,7598.4,4728.7,4313.6,3625.8,3978.1,3984.7,4075.5,4189.5,3948.6,3439.3,2933.4,2607.5,1000.0,1019.6,1050.0,1053.2,1017.4,1129.6,1148.0,1183.9,1187.8,1191.7,1003.6,1036.0,953.9,1063.1,1253.1,977.2,1136.5,1708.5,2392.0,1399.6,776.4,1005.0,4415.3,1533.1,1423.0,1404.8,191.1,153.1,0.0,139.1,922.3,1027.1,1012.0,1145.5,1387.4,1183.4,1306.0,1407.3,7252.7,7988.9,8047.6,8751.2,9271.4,7200.8,10409.8
10821.1,10562.1,7629.0,7530.3,7816.5,7737.7,4868.0,4452.8,3765.1,4117.4,4124.0,4214.8,4328.8,4087.9,3578.6,3072.7,2746.8,1956.1,1825.1,1512.7,884.9,865.3,860.9,864.0,878.2,1268.9,1287.3,1323.2,1327.1,1331.0,1142.9,1175.3,753.6,620.4,895.6,913.9,1103.6,836.8,1297.3,1022.3,1594.3,2328.4,2358.7,3287.0,1288.8,1039.7,665.5,1145.9,1398.0,1635.4,3471.5,4647.2,4554.6,5208.6,5810.6,7165.3,6663.8,1929.7,1921.6,1768.5,1673.7,1794.8,1562.3,1593.1,1544.1,821.3,595.6,330.4,292.4,139.3,0.0,630.3,735.1,886.9,986.8,1098.4,1134.3,1034.2,986.1,1161.6,1267.8,1827.6,2293.1,2585.9,7113.1,11495.7,7849.3,5133.3,6054.2,5972.7,6642.9,6587.4,8186.9,8738.9,8611.6,9410.7,7340.1,8942.8,10549.1,10562.1,7530.3,7816.5,7737.7,4868.0,4452.8,3765.1,4117.4,4124.0,4214.8,4328.8,4087.9,3578.6,3072.7,2746.8,884.9,865.3,860.9,864.0,878.2,1268.9,1287.3,1323.2,1327.1,1331.0,1142.9,1175.3,753.6,913.9,1103.6,836.8,1022.3,1594.3,2328.4,1288.8,665.5,1145.9,4554.6,1673.7,1562.3,1544.1,330.4,292.4,139.3,0.0,630.3,735.1,886.9,986.8,1098.4,1034.2,1161.6,1267.8,7113.1,7849.3,8186.9,8611.6,9410.7,7340.1,10549.1
9965.3,9706.3,7105.0,7260.3,7290.4,7467.8,4341.9,3926.8,3239.0,3895.0,3901.7,3688.7,3806.3,3564.4,3052.5,2546.6,2220.7,1430.0,1097.3,784.8,611.3,631.0,334.9,331.8,378.7,741.0,759.3,795.2,799.1,803.0,615.0,647.3,256.5,120.9,300.3,318.5,512.2,236.5,1823.5,1548.5,2120.5,2804.0,2834.3,3762.7,1888.1,1639.0,1264.8,1745.2,1997.3,2234.7,4103.8,5279.4,5186.9,5840.9,6442.8,7797.5,7296.0,2953.5,2945.3,2400.8,2273.0,2427.0,2194.5,2412.0,2461.6,1420.6,1194.9,929.7,891.7,738.6,599.3,0.0,134.8,271.3,329.7,498.6,534.6,442.7,387.4,562.9,666.4,1227.8,1693.4,1986.1,6511.8,10894.4,7248.0,4532.0,5528.2,5446.7,6116.8,6061.3,7660.8,8137.6,8010.3,8956.4,6809.7,8298.5,9693.3,9706.3,7260.3,7290.4,7467.8,4341.9,3926.8,3239.0,3895.0,3901.7,3688.7,3806.3,3564.4,3052.5,2546.6,2220.7,611.3,631.0,334.9,331.8,378.7,741.0,759.3,795.2,799.1,803.0,615.0,647.3,256.5,318.5,512.2,236.5,1548.5,2120.5,2804.0,1888.1,1264.8,1745.2,5186.9,2273.0,2194.5,2461.6,929.7,891.7,738.6,599.3,0.0,134.8,271.3,329.7,498.6,442.7,562.9,666.4,6511.8,7248.0,7660.8,8010.3,8956.4,6809.7,9693.3
10070.5,9811.5,7210.2,7365.5,7395.5,7573.0,4447.1,4031.9,3344.2,4000.2,4006.9,3793.9,3911.5,3669.6,3157.7,2651.8,2325.9,1535.2,1202.4,889.9,716.5,736.1,440.1,436.9,483.9,846.1,864.5,900.4,904.3,908.2,720.2,752.5,361.7,226.1,305.7,324.0,377.4,101.7,1688.7,1413.7,1985.7,2669.2,2699.5,3627.8,2346.4,1774.3,1400.2,1945.2,2132.6,2693.1,4209.0,5384.6,5292.1,5946.0,6548.0,7902.7,7401.2,3058.7,3050.5,2506.0,2811.4,2532.2,2299.7,2517.2,2566.8,1621.4,1396.5,1131.3,1093.3,940.2,734.6,135.2,0.0,136.5,335.1,504.1,399.8,307.8,392.9,428.1,531.6,1093.0,1558.6,1851.3,6377.0,10759.6,7113.2,4397.1,5633.3,5551.8,6222.0,6166.5,7766.0,8002.8,7875.5,8821.6,6914.9,8403.6,9798.5,9811.5,7365.5,7395.5,7573.0,4447.1,4031.9,3344.2,4000.2,4006.9,3793.9,3911.5,3669.6,3157.7,2651.8,2325.9,716.5,736.1,440.1,436.9,483.9,846.1,864.5,900.4,904.3,908.2,720.2,752.5,361.7,324.0,377.4,101.7,1413.7,1985.7,2669.2,2346.4,1400.2,1945.2,5292.1,2811.4,2299.7,2566.8,1131.3,1093.3,940.2,734.6,135.2,0.0,136.5,335.1,504.1,307.8,428.1,531.6,6377.0,7113.2,7766.0,7875.5,8821.6,6914.9,9798.5
10102.1,9843.1,7241.8,7397.1,7428.6,7604.6,4583.2,4168.1,3480.3,4136.3,4143.0,3930.0,4047.6,3805.7,2676.0,2787.9,2462.1,1671.4,1338.6,1026.1,459.2,439.6,435.2,438.3,620.0,982.3,1000.6,1036.5,1040.4,1044.3,856.3,888.6,497.8,362.2,105.5,123.8,313.5,172.8,1762.4,1487.3,2059.3,2742.8,2773.1,3701.5,2160.8,1911.7,1537.6,2016.3,2268.7,2507.4,4345.1,5520.7,5428.2,6082.2,6684.2,8038.9,7537.3,3194.8,3186.6,2642.1,2544.4,2668.3,2435.8,2465.1,2416.1,1692.6,1467.6,1202.4,1164.5,1011.3,900.3,271.3,136.1,0.0,173.4,371.7,303.3,211.3,182.2,331.6,434.6,995.0,1460.5,1753.3,6278.3,10660.9,7014.5,4298.5,5241.6,5584.9,6255.1,6199.5,7799.0,7904.1,7776.8,8723.0,6952.3,8435.3,9830.1,9843.1,7397.1,7428.6,7604.6,4583.2,4168.1,3480.3,4136.3,4143.0,3930.0,4047.6,3805.7,2676.0,2787.9,2462.1,459.2,439.6,435.2,438.3,620.0,982.3,1000.6,1036.5,1040.4,1044.3,856.3,888.6,497.8,123.8,313.5,172.8,1487.3,2059.3,2742.8,2160.8,1537.6,2016.3,5428.2,2544.4,2435.8,2416.1,1202.4,1164.5,1011.3,900.3,271.3,136.1,0.0,173.4,371.7,211.3,331.6,434.6,6278.3,7014.5,7799.0,7776.8,8723.0,6952.3,9830.1
10024.3,9765.3,7164.1,7319.4,7350.8,7526.9,4632.6,3820.1,3132.4,3484.7,3491.3,3582.1,3699.2,3457.3,2598.3,2440.0,2114.1,1323.4,990.5,709.9,277.4,257.8,253.4,256.5,270.7,635.1,653.5,689.4,693.3,697.2,310.4,342.8,493.9,276.9,220.7,238.9,428.6,459.8,1982.5,1707.5,2279.4,2963.0,2993.2,3921.6,2640.2,1937.1,1562.9,2043.3,2295.3,2986.8,4461.0,5636.7,5544.2,6198.1,6800.1,8154.8,7653.3,3310.7,3302.5,2758.0,2571.1,2784.3,2551.8,2686.0,2637.0,1718.7,1688.5,1423.3,1385.4,1232.2,897.4,329.7,357.0,260.9,0.0,122.2,225.5,133.6,78.4,253.9,355.2,916.6,1382.1,1674.9,6200.6,10583.2,6936.8,4220.7,5163.9,5507.1,6177.3,6121.8,7721.3,7826.4,7699.1,8645.2,6874.5,8357.5,9752.3,9765.3,7319.4,7350.8,7526.9,4632.6,3820.1,3132.4,3484.7,3491.3,3582.1,3699.2,3457.3,2598.3,2440.0,2114.1,277.4,257.8,253.4,256.5,270.7,635.1,653.5,689.4,693.3,697.2,310.4,342.8,493.9,238.9,428.6,459.8,1707.5,2279.4,2963.0,2640.2,1562.9,2043.3,5544.2,2571.1,2551.8,2637.0,1423.3,1385.4,1232.2,897.4,329.7,357.0,260.9,0.0,122.2,133.6,253.9,355.2,6200.6,6936.8,7721.3,7699.1,8645.2,6874.5,9752.3
9905.4,9646.4,7045.1,7200.4,7231.9,7407.9,4513.7,3699.6,3011.8,3364.1,3370.8,3461.6,3575.6,3500.5,2479.3,2319.5,1993.6,844.9,737.1,753.1,320.6,301.0,296.6,299.8,279.3,316.4,334.7,370.6,374.5,378.4,353.6,386.0,537.1,408.7,331.6,349.8,539.5,504.6,2025.7,1750.7,2322.6,3006.2,3036.4,3964.8,2317.9,2068.9,1694.7,2175.1,2427.1,2664.6,4504.2,5679.9,5587.4,6241.3,6843.3,8198.0,7696.5,3353.9,3345.7,2801.2,2702.8,2827.5,2595.0,2812.4,2862.1,1893.6,1799.4,1534.2,1496.3,1343.1,1029.2,603.1,467.9,371.8,122.3,0.0,104.9,160.2,121.6,297.1,236.2,797.6,1263.2,1555.9,6081.6,10464.2,6817.8,4101.7,5044.9,5388.2,6058.3,6002.8,7602.3,7707.4,7580.1,8526.2,6755.6,8238.6,9633.4,9646.4,7200.4,7231.9,7407.9,4513.7,3699.6,3011.8,3364.1,3370.8,3461.6,3575.6,3500.5,2479.3,2319.5,1993.6,320.6,301.0,296.6,299.8,279.3,316.4,334.7,370.6,374.5,378.4,353.6,386.0,537.1,349.8,539.5,504.6,1750.7,2322.6,3006.2,2317.9,1694.7,2175.1,5587.4,2702.8,2595.0,2862.1,1534.2,1496.3,1343.1,1029.2,603.1,467.9,371.8,122.3,0.0,160.2,297.1,236.2,6081.6,6817.8,7602.3,7580.1,8526.2,6755.6,9633.4
9800.5,9541.5,6940.2,7095.5,7127.0,7303.0,4408.8,4921.8,3047.7,3400.0,3406.7,3497.5,3611.5,3370.6,2374.4,2355.4,2029.5,880.9,773.1,856.1,423.9,404.3,399.9,403.1,315.2,352.3,370.6,406.5,410.4,414.3,457.5,489.8,640.9,513.1,263.1,281.4,471.1,467.4,1990.0,1715.0,2287.0,2970.5,3000.8,3929.2,2647.7,2173.3,1799.1,2279.7,2531.5,2994.4,4606.8,5782.4,5689.9,6343.8,6945.8,8300.5,7799.0,3456.4,3448.3,2903.8,3112.8,2930.0,2697.5,2915.0,2679.5,1956.0,1731.0,1465.8,1427.8,1274.7,1133.6,534.7,399.5,303.4,225.6,104.8,0.0,91.8,147.0,261.4,131.3,728.1,1193.7,1486.5,5976.7,10359.3,6712.9,3996.9,4940.0,5283.3,5953.4,5897.9,7497.4,7602.5,7475.2,8421.3,6650.7,8133.7,9528.5,9541.5,7095.5,7127.0,7303.0,4408.8,4921.8,3047.7,3400.0,3406.7,3497.5,3611.5,3370.6,2374.4,2355.4,2029.5,423.9,404.3,399.9,403.1,315.2,352.3,370.6,406.5,410.4,414.3,457.5,489.8,640.9,281.4,471.1,467.4,1715.0,2287.0,2970.5,2647.7,1799.1,2279.7,5689.9,3112.8,2697.5,2679.5,1465.8,1427.8,1274.7,1133.6,534.7,399.5,303.4,225.6,104.8,91.8,261.4,131.3,5976.7,6712.9,7497.4,7475.2,8421.3,6650.7,9528.5
9891.4,9632.4,7031.1,7186.4,7217.9,7393.9,4499.7,5012.7,3187.1,3539.4,3546.1,3636.9,3754.0,3512.1,2465.3,2494.8,2168.9,934.8,828.5,764.6,332.2,312.5,308.1,311.3,325.5,407.8,426.1,462.0,465.9,469.8,365.2,397.5,548.6,533.8,171.4,189.6,379.3,344.5,1928.9,1653.8,2225.8,2909.3,2939.6,3868.0,2586.6,2083.4,1709.2,2187.9,2440.3,2933.2,4516.7,5692.4,5599.9,6253.8,6855.8,8210.5,7709.0,3366.4,3358.2,2813.7,3051.6,2840.0,2607.5,2636.7,2587.7,1864.2,1639.2,1374.0,1336.1,1182.9,1071.9,443.0,307.7,211.6,133.9,160.3,91.9,0.0,55.2,204.6,223.3,783.6,1249.2,1541.9,6067.6,10450.2,6803.8,4087.8,5030.9,5374.2,6044.4,5988.8,7588.3,7693.4,7566.1,8512.3,6741.6,8224.6,9619.4,9632.4,7186.4,7217.9,7393.9,4499.7,5012.7,3187.1,3539.4,3546.1,3636.9,3754.0,3512.1,2465.3,2494.8,2168.9,332.2,312.5,308.1,311.3,325.5,407.8,426.1,462.0,465.9,469.8,365.2,397.5,548.6,189.6,379.3,344.5,1653.8,2225.8,2909.3,2586.6,1709.2,2187.9,5599.9,3051.6,2607.5,2587.7,1374.0,1336.1,1182.9,1071.9,443.0,307.7,211.6,133.9,160.3,0.0,204.6,223.3,6067.6,6803.8,7588.3,7566.1,8512.3,6741.6,9619.4
9945.9,9687.0,7085.7,7241.0,7272.5,7448.5,4554.3,3819.7,3131.9,3484.2,3490.9,3581.7,3698.8,3456.9,2519.9,2439.6,2113.7,1323.0,990.0,709.4,277.0,257.3,252.9,256.1,270.3,634.7,653.1,689.0,692.9,696.8,310.0,342.3,493.4,365.0,142.3,160.5,350.2,381.4,1904.1,1629.1,2201.0,2884.6,2914.8,3843.2,2561.8,2025.2,1651.1,2158.8,2383.5,2908.4,4460.6,5636.3,5543.7,6197.7,6799.7,8154.4,7652.9,3310.3,3302.1,2757.6,3026.8,2783.9,2551.4,2607.6,2558.6,1835.1,1610.1,1344.9,1307.0,1153.8,1042.8,413.8,278.6,182.5,78.7,121.7,147.1,55.2,0.0,175.5,276.8,838.2,1303.8,1596.5,6122.2,10504.8,6858.4,4142.3,5085.5,5428.7,6098.9,6043.4,7642.9,7748.0,7620.7,8566.8,6796.1,8279.1,9673.9,9687.0,7241.0,7272.5,7448.5,4554.3,3819.7,3131.9,3484.2,3490.9,3581.7,3698.8,3456.9,2519.9,2439.6,2113.7,277.0,257.3,252.9,256.1,270.3,634.7,653.1,689.0,692.9,696.8,310.0,342.3,493.4,160.5,350.2,381.4,1629.1,2201.0,2884.6,2561.8,1651.1,2158.8,5543.7,3026.8,2551.4,2558.6,1344.9,1307.0,1153.8,1042.8,413.8,278.6,182.5,78.7,121.7,55.2,175.5,276.8,6122.2,6858.4,7642.9,7620.7,8566.8,6796.1,9673.9
9892.7,9633.7,7032.5,7187.8,7219.2,7395.2,4501.0,5014.0,3222.7,3922.8,3929.5,3672.4,3834.1,3592.2,2466.6,2575.4,2249.5,1498.2,1165.2,884.6,452.1,432.5,428.1,431.3,445.5,809.9,828.3,864.2,868.1,871.9,485.2,517.5,668.6,540.2,291.3,242.6,301.3,328.2,1850.8,1575.8,2147.8,2831.3,2861.6,3790.0,2508.6,2205.7,1831.5,2310.3,2970.9,2855.2,4109.0,5284.7,5192.2,5846.1,6448.1,7802.8,7301.3,3124.0,3115.8,2932.8,2973.6,2959.0,2726.5,2759.0,2710.0,1986.5,1761.6,1496.4,1458.4,1305.3,1194.2,565.1,429.9,331.6,253.9,296.9,296.2,204.3,175.2,0.0,223.6,784.9,1250.5,1543.3,6068.9,10451.5,6805.1,4089.1,5032.2,5375.5,6045.7,5990.1,7589.7,7694.8,7567.5,8513.6,6742.9,8225.9,9620.7,9633.7,7187.8,7219.2,7395.2,4501.0,5014.0,3222.7,3922.8,3929.5,3672.4,3834.1,3592.2,2466.6,2575.4,2249.5,452.1,432.5,428.1,431.3,445.5,809.9,828.3,864.2,868.1,871.9,485.2,517.5,668.6,242.6,301.3,328.2,1575.8,2147.8,2831.3,2508.6,1831.5,2310.3,5192.2,2973.6,2726.5,2710.0,1496.4,1458.4,1305.3,1194.2,565.1,429.9,331.6,253.9,296.9,204.3,0.0,223.6,6068.9,6805.1,7589.7,7567.5,8513.6,6742.9,9620.7
