,Name,place_id,Address,Coordinates,business_status,types
363,Rosenberg Library,ChIJd_oAD2meP4YRMEcPxYVYVgc,"2310 Sealy Avenue, Galveston","{'lat': 29.3011526, 'lng': -94.79298949999999}",OPERATIONAL,"['library', 'museum', 'point_of_interest', 'establishment']"
364,Ocean Star Offshore Drilling Rig and Museum,ChIJK_JXPRWeP4YRWCogB9_VdYM,"2002 Wharf Road, Galveston","{'lat': 29.3104255, 'lng': -94.7917377}",OPERATIONAL,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']"
365,Galveston Railroad Museum,ChIJq6Ry72yeP4YR18HZh2uwii4,"2602 Santa Fe Place, Galveston","{'lat': 29.3061047, 'lng': -94.7985082}",OPERATIONAL,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']"
366,Galveston Historic Seaport - Home of the 1877 Tall Ship ELISSA,ChIJgbYQ1RSeP4YRZKEdJgqACmg,"Pier 22 Suite, 8, Galveston","{'lat': 29.3090547, 'lng': -94.7933003}",OPERATIONAL,"['museum', 'tourist_attraction', 'travel_agency', 'point_of_interest', 'establishment']"
367,Central Cultural Center,ChIJBQ-W5mWeP4YRK7JGXBylRF8,"2627 Avenue M, Galveston","{'lat': 29.2961096, 'lng': -94.7953872}",OPERATIONAL,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']"
368,Discovery Pyramid,ChIJh0sN7vicP4YRFQNgezniSYY,Galveston,"{'lat': 29.2757148, 'lng': -94.85376509999999}",OPERATIONAL,"['museum', 'point_of_interest', 'establishment']"
369,Galveston Children's Museum,ChIJ-XKaUqDJXRQRfI54klTuetM,"2618 Broadway Avenue J, Galveston","{'lat': 29.2993997, 'lng': -94.7962228}",OPERATIONAL,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']"
370,Segcity Segway Galveston Tours,ChIJgcZ7klueP4YRPk9klZ5tolk,"519 25th Street, Galveston","{'lat': 29.303251, 'lng': -94.79588}",OPERATIONAL,"['tourist_attraction', 'travel_agency', 'museum', 'point_of_interest', 'establishment']"
371,The Bryan Museum,ChIJsX_dTF2eP4YRzicsOO2A-mA,"1315 21st Street, Galveston","{'lat': 29.2974184, 'lng': -94.7890034}",OPERATIONAL,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']"
372,Galveston County Historical Museum,ChIJu3985WyeP4YRE5Kc_3TjtNI,"722 Moody Avenue, Galveston","{'lat': 29.3035162, 'lng': -94.7890341}",OPERATIONAL,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']"
373,Davison Home At Heritage Square Park,ChIJA9LFJdh5P4YRTejEcf_vMO0,"109 3rd Avenue North, Texas City","{'lat': 29.386746, 'lng': -94.8954116}",OPERATIONAL,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']"
374,Moody Mansion,ChIJe-7sIm-eP4YRBBIA7ZYV-ww,"2618 Broadway Avenue J, Galveston","{'lat': 29.2995337, 'lng': -94.79627669999999}",OPERATIONAL,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']"
375,Texas City Museum,ChIJ42mA3tp5P4YRq6GpMs8LBIY,"409 6th Street North, Texas City","{'lat': 29.3885559, 'lng': -94.90289589999999}",OPERATIONAL,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']"
376,Menard House,ChIJK1c8fXueP4YRxjOd7w0YRr0,"1605 33rd Street, Galveston","{'lat': 29.2914014, 'lng': -94.8020822}",OPERATIONAL,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']"
377,Kindness Project Murals,ChIJm1A-hv6dP4YR_N-UpHES_QQ,"22nd &, Avenue East, Galveston","{'lat': 29.2967318, 'lng': -94.8234384}",OPERATIONAL,"['museum', 'point_of_interest', 'establishment']"
378,African-American Museum,ChIJv0rCUHeeP4YRcYlzGoIpJgk,"3427 Sealy Avenue, Galveston","{'lat': 29.2973585, 'lng': -94.80596249999999}",OPERATIONAL,"['museum', 'point_of_interest', 'establishment']"
379,Kempner Park Monument,ChIJGzfS-xyfP4YRcme_0J2Ynao,"3510-0040-1000, 001, Galveston","{'lat': 29.2937221, 'lng': -94.795386}",CLOSED_TEMPORARILY,"['museum', 'point_of_interest', 'establishment']"
380,Castillo. Bishop,ChIJR_lAM86fP4YREenrhqcvOwE,Galveston,"{'lat': 29.3013582, 'lng': -94.7977277}",CLOSED_TEMPORARILY,"['museum', 'point_of_interest', 'establishment']"
381,World War II Memorial Monument,ChIJy186UmieP4YRHlB8-4GDz3c,"23rd St &, Broadway Avenue J, Galveston","{'lat': 29.3001509, 'lng': -94.79182540000001}",CLOSED_TEMPORARILY,"['museum', 'point_of_interest', 'establishment']"
382,Old Santa Fe Union Station,ChIJebwkVaSfP4YR2MuwD_Q0QcA,"123 Rosenberg Street, Galveston","{'lat': 29.3065492, 'lng': -94.79703719999999}",OPERATIONAL,"['museum', 'point_of_interest', 'establishment']"
383,"The San Luis Resort, Spa and Conference Center",ChIJM2DDqiicP4YRzmTRP5ykTBk,"5222 Seawall Boulevard, Galveston","{'lat': 29.2725405, 'lng': -94.8182391}",OPERATIONAL,"['night_club', 'bar', 'lodging', 'point_of_interest', 'establishment']"
384,B. Jiggers Lounge,ChIJjTmX7yWcP4YRc24-LdykQ0Q,"5002 Seawall Boulevard, Galveston","{'lat': 29.27250129999999, 'lng': -94.81666829999999}",OPERATIONAL,"['night_club', 'bar', 'point_of_interest', 'establishment']"
385,Ocean Cabaret,ChIJm_X3zpLCT4YR07YRlPho3Us,"1244 Gulf Freeway, Texas City","{'lat': 29.31625559999999, 'lng': -94.91327079999999}",OPERATIONAL,"['night_club', 'point_of_interest', 'establishment']"
386,Carlos Cabeza Cigar Shop,ChIJC4Dyq22eP4YRnXLxDia8cGg,"318 27th Street, Galveston","{'lat': 29.3044979, 'lng': -94.7984292}",OPERATIONAL,"['night_club', 'bar', 'store', 'point_of_interest', 'establishment']"
387,23rd Street Station Piano Bar,ChIJS2DRjl2eP4YRjmT6wtMVxKs,"1706 23rd Street, Galveston","{'lat': 29.29370280000001, 'lng': -94.7894671}",OPERATIONAL,"['bar', 'night_club', 'point_of_interest', 'establishment']"
388,Sound Bar,ChIJNdSPfGyeP4YRt92kqxMtMiY,"2411 Mechanic Street, Galveston","{'lat': 29.3056645, 'lng': -94.7955784}",OPERATIONAL,"['night_club', 'bar', 'point_of_interest', 'establishment']"
389,Murphy's Pub,ChIJ65SjF2ueP4YR-5BAPiDlgYw,"213-215 22nd Street, Galveston","{'lat': 29.3067907, 'lng': -94.7932415}",OPERATIONAL,"['bar', 'night_club', 'point_of_interest', 'establishment']"
390,"Fraternal Order Of Eagles Aerie 3789, Inc.",ChIJRWD4G0iAQIYR5vslAFwygaQ,"6101 Farm to Market Road 646, Santa Fe","{'lat': 29.3561866, 'lng': -95.0805656}",OPERATIONAL,"['night_club', 'point_of_interest', 'establishment']"
391,Buckshot Saloon,ChIJZaO0dWyeP4YR7honoF0FNJ8,"2409 Market Street, Galveston","{'lat': 29.3047222, 'lng': -94.7952778}",OPERATIONAL,"['night_club', 'bar', 'point_of_interest', 'establishment']"
392,Island Pier Club,ChIJYbS8E1ueP4YR_JYZ4C49Xno,"1702 Avenue O, Galveston","{'lat': 29.29581310000001, 'lng': -94.78322290000001}",OPERATIONAL,"['night_club', 'bar', 'point_of_interest', 'establishment']"
393,"Galveston Island Cigar Lounge, LLC",ChIJQYy3RoadP4YRbcb5SPZLkQ8,"1813 61st Street, Galveston","{'lat': 29.2804928, 'lng': -94.8340441}",OPERATIONAL,"['night_club', 'bar', 'store', 'point_of_interest', 'establishment']"
394,Island spot Hookah Lounge & Grill (Halal),ChIJzSW48audP4YRFRsMdMUy-hs,"1017 61st Street, Galveston","{'lat': 29.28729819999999, 'lng': -94.83770000000001}",OPERATIONAL,"['restaurant', 'night_club', 'cafe', 'bar', 'store', 'food', 'point_of_interest', 'establishment']"
395,Kemistry,ChIJK81CHCWXQIYR9ZaVou2MGXY,"4927 Broadway Avenue J, Galveston","{'lat': 29.2917306, 'lng': -94.8226876}",OPERATIONAL,"['night_club', 'bar', 'point_of_interest', 'establishment']"
396,Tea'ze Daiquiris To Go,ChIJ280GuYOeP4YR4dwm_FhveBU,"4110 Seawall Boulevard, Galveston","{'lat': 29.2778682, 'lng': -94.80721539999999}",OPERATIONAL,"['night_club', 'bar', 'point_of_interest', 'establishment']"
397,Isla Bonita,ChIJ-dlHodedP4YRYeHEadeqhA0,"4102 Broadway Avenue J, Galveston","{'lat': 29.2948926, 'lng': -94.81292669999999}",OPERATIONAL,"['night_club', 'point_of_interest', 'establishment']"
398,Maze,ChIJ3csrDqmfP4YRuzAIBG9jZZk,"201 26th Street Suite 1, Galveston","{'lat': 29.3055559, 'lng': -94.7979105}",OPERATIONAL,"['night_club', 'point_of_interest', 'establishment']"
399,Bucks Bar,ChIJZaO0dWyeP4YRi7ua_cZga3g,"2409 Market Street, Galveston","{'lat': 29.304828, 'lng': -94.795262}",OPERATIONAL,"['night_club', 'bar', 'point_of_interest', 'establishment']"
400,Diana’s Bartique,ChIJRfms0xOfP4YRB8rkOHoLSF4,"2425 The Strand Suite 100, Galveston","{'lat': 29.30651049999999, 'lng': -94.796433}",OPERATIONAL,"['bar', 'night_club', 'clothing_store', 'store', 'point_of_interest', 'establishment']"
401,Envy Dance Club,ChIJqbIHkmyeP4YR2ik_tJ7ocEc,"2413 The Strand Suite A, Galveston","{'lat': 29.30645530000001, 'lng': -94.7960169}",OPERATIONAL,"['night_club', 'bar', 'point_of_interest', 'establishment']"
402,The Rooftop Bar,ChIJBYhEZDWfP4YRWJ-24yxX-ME,"2300 Ship Mechanic Row Street, Galveston","{'lat': 29.3062164, 'lng': -94.7948095}",CLOSED_TEMPORARILY,"['bar', 'night_club', 'point_of_interest', 'establishment']"
403,"Moody Gardens Hotel, Spa and Convention Center",ChIJxYErN1acP4YRF-NdttN9Dt0,"7 Hope Boulevard, Galveston","{'lat': 29.2732558, 'lng': -94.8491468}",OPERATIONAL,"['spa', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']"
404,LuLu's The Salon & Spa,ChIJ-8Xs6S-cP4YR_6kzSQiJNBM,"5205 Avenue U, Galveston","{'lat': 29.2742473, 'lng': -94.81987319999999}",OPERATIONAL,"['beauty_salon', 'spa', 'hair_care', 'health', 'point_of_interest', 'establishment']"
405,"Total Balance Health & Wellness By Tonie Wingate, LMT",ChIJyVgHpEicP4YRNWLcHF5pLNg,"2829 North Sonny Lane, Galveston","{'lat': 29.2372637, 'lng': -94.9055355}",OPERATIONAL,"['spa', 'point_of_interest', 'establishment']"
406,"Kristin White, LMT",ChIJ_3MfBiacP4YRRUo0eue5VjQ,"1015 26th Street, Galveston","{'lat': 29.2985115, 'lng': -94.79550619999999}",OPERATIONAL,"['spa', 'point_of_interest', 'establishment']"
407,La Moda Salon & Day Spa,ChIJEa-l-2ueP4YRINFXxtrhvKY,"523 24th Street #201, Galveston","{'lat': 29.3036319, 'lng': -94.7945357}",OPERATIONAL,"['spa', 'point_of_interest', 'establishment']"
408,Atmosphere the salon and beyond,ChIJKZ2QdWieP4YRgAl1xjpdoFc,"1221 23rd Street, Galveston","{'lat': 29.2976693, 'lng': -94.79133449999999}",OPERATIONAL,"['beauty_salon', 'spa', 'hair_care', 'health', 'point_of_interest', 'establishment']"
409,Therapeutic Health Works,ChIJg6OFwmmeP4YRFrxTZSGG62Y,"2114 Sealy Avenue, Galveston","{'lat': 29.3016945, 'lng': -94.790623}",OPERATIONAL,"['spa', 'point_of_interest', 'establishment']"
410,Mind-Bodyworkers,ChIJRWj8ByacP4YRnL4XJiYw_OU,"4920 Seawall Boulevard, Galveston","{'lat': 29.2732011, 'lng': -94.81599849999999}",OPERATIONAL,"['spa', 'health', 'point_of_interest', 'establishment']"
411,Tantalize Tanning Spa,ChIJpSgyJzacP4YRURHj7Wra27U,"2218 61st Street, Galveston","{'lat': 29.27681369999999, 'lng': -94.83145739999999}",OPERATIONAL,"['spa', 'health', 'point_of_interest', 'establishment']"
412,Galveston Holistic Wellness,ChIJsY6aimOdP4YREdFMuVRr4bY,"3622 85th Street Suite 101, Galveston","{'lat': 29.2553335, 'lng': -94.84937750000002}",OPERATIONAL,"['spa', 'gym', 'health', 'point_of_interest', 'establishment']"
413,Premiere Discreet Aesthetics,ChIJyQUB0l2dP4YRp54Qw1KOBx0,"7820 Seawall Boulevard, Galveston","{'lat': 29.2579455, 'lng': -94.84344730000001}",OPERATIONAL,"['spa', 'point_of_interest', 'establishment']"
414,Touch of Thai,ChIJBdX0v0icP4YRyoizqhPb-Fo,"6618 Stewart Road, Galveston","{'lat': 29.2736189, 'lng': -94.8367796}",OPERATIONAL,"['spa', 'point_of_interest', 'establishment']"
415,Galveston Massage,ChIJ_Y1j60mcP4YR_eR9yOfYEdU,"2115 61st Street #107, Galveston","{'lat': 29.2772877, 'lng': -94.8325366}",OPERATIONAL,"['spa', 'health', 'point_of_interest', 'establishment']"
416,Studio 3 Salon and Spa,ChIJyyhNs7adP4YRa_ix4Z8phtI,"1021 61st Street Suite 200A, Galveston","{'lat': 29.28702989999999, 'lng': -94.8376015}",OPERATIONAL,"['beauty_salon', 'spa', 'gym', 'health', 'point_of_interest', 'establishment']"
417,So Vein IV Therapy,ChIJJ7_UeXydP4YRRxM1CavJDGQ,"2910 53rd Street, Galveston","{'lat': 29.2741647, 'lng': -94.8201903}",OPERATIONAL,"['spa', 'point_of_interest', 'establishment']"
418,Spa San Luis at The San Luis Resort,ChIJOfwPEcCdP4YRKzGHknrW1cw,"The San Luis Resort, 5222 Seawall Boulevard, Galveston","{'lat': 29.272587, 'lng': -94.818406}",OPERATIONAL,"['spa', 'beauty_salon', 'gym', 'health', 'point_of_interest', 'establishment']"
419,Mind-Body Wellness co-op,ChIJxZDmDLudP4YRdY5UUCQE53I,"4920 D Seawall Boulevard, Galveston","{'lat': 29.2732011, 'lng': -94.81599849999999}",OPERATIONAL,"['spa', 'point_of_interest', 'establishment']"
420,loonol MASSAGE,ChIJZ8aMxiicP4YROraejOvnZ88,"4631 Fort Crockett Boulevard, Galveston","{'lat': 29.2762274, 'lng': -94.81318309999999}",OPERATIONAL,"['spa', 'point_of_interest', 'establishment']"
421,Heavenly Touch Beauty and Wellness Spa,ChIJMXrKtjedP4YReDmYZgMvCMI,"2002 45th Street, Galveston","{'lat': 29.2845508, 'lng': -94.8139963}",OPERATIONAL,"['spa', 'point_of_interest', 'establishment']"
422,Gymaica Fitness,ChIJh-aRAuGFP4YR6SZsfWTI3J0,"16708 Termini-San Luis Pass Road ste i, Jamaica Beach","{'lat': 29.181682, 'lng': -94.976451}",OPERATIONAL,"['gym', 'spa', 'health', 'point_of_interest', 'establishment']"
423,Dawn Beach Condominiums,ChIJgZMCw0GcP4YRhGCD0Uo5hl8,"7000 Seawall Boulevard, Galveston","{'lat': 29.2621921, 'lng': -94.83519609999999}",OPERATIONAL,"['travel_agency', 'real_estate_agency', 'lodging', 'point_of_interest', 'establishment']"
424,Galveston Visitor Center,ChIJ3_3w_WieP4YR0VQJDmQvVfs,"Chamber of Commerce, 2228 Mechanic Street, First Floor Lobby Inside the, Galveston","{'lat': 29.3064903, 'lng': -94.79389719999999}",OPERATIONAL,"['travel_agency', 'point_of_interest', 'establishment']"
425,3 Palms Ocean View Condo,ChIJaVJ2yj6cP4YR1dPH_MW7oeE,"6102 Seawall Boulevard, Galveston","{'lat': 29.266918, 'lng': -94.827446}",OPERATIONAL,"['travel_agency', 'real_estate_agency', 'lodging', 'point_of_interest', 'establishment']"
426,"AB Sea Sales and Rentals, Inc.",ChIJ8yzhNp-cP4YR7kF188APiic,"10811 Termini-San Luis Pass Road, Galveston","{'lat': 29.2421779, 'lng': -94.87158040000001}",OPERATIONAL,"['travel_agency', 'real_estate_agency', 'lodging', 'point_of_interest', 'establishment']"
427,Sand 'N Sea | Galveston Vacation Rentals,ChIJTa98qV-EP4YRpNmgA1JCkFc,"13706 Farm to Market Road 3005, Galveston","{'lat': 29.20846969999999, 'lng': -94.93753509999999}",OPERATIONAL,"['travel_agency', 'real_estate_agency', 'point_of_interest', 'establishment']"
428,Galveston Island Tours LLC,ChIJAU2Dd2qeP4YRqWOU6-S82BE,"502 20th Street, Galveston","{'lat': 29.3052893, 'lng': -94.78966009999999}",CLOSED_TEMPORARILY,"['travel_agency', 'point_of_interest', 'establishment']"
429,GalvestonCruises.com,ChIJEa-l-2ueP4YRHY41bWv-8rs,"523 24th Street, Galveston","{'lat': 29.3035899, 'lng': -94.7945907}",OPERATIONAL,"['travel_agency', 'point_of_interest', 'establishment']"
430,Galveston Historic Seaport - Home of the 1877 Tall Ship ELISSA,ChIJgbYQ1RSeP4YRZKEdJgqACmg,"Pier 22 Suite, 8, Galveston","{'lat': 29.3090547, 'lng': -94.7933003}",OPERATIONAL,"['museum', 'tourist_attraction', 'travel_agency', 'point_of_interest', 'establishment']"
431,Texas Coastal Realty,ChIJD86kKcSfP4YRcdIxDBCrCy4,"801 East Beach Drive, Galveston","{'lat': 29.3158765, 'lng': -94.75466589999999}",OPERATIONAL,"['real_estate_agency', 'travel_agency', 'general_contractor', 'point_of_interest', 'establishment']"
432,Wolverton & Associates Realty,ChIJF2qYU2WGP4YR7ylIbHQcveo,"16602 Termini-San Luis Pass Road, Galveston","{'lat': 29.18322819999999, 'lng': -94.97295919999999}",OPERATIONAL,"['real_estate_agency', 'travel_agency', 'point_of_interest', 'establishment']"
433,"Travel Counselors, Inc.",ChIJ30iOyG6eP4YRwZUwFL7S88U,"2528 Avenue H, Galveston","{'lat': 29.3013921, 'lng': -94.7959297}",OPERATIONAL,"['travel_agency', 'point_of_interest', 'establishment']"
434,Historic Harbor Tours and Dolphin Watch,ChIJmYNHzBSeP4YRbA6G5r4Qyqo,"Pier 22 Suite #8, Galveston","{'lat': 29.30905160000001, 'lng': -94.79316480000001}",OPERATIONAL,"['tourist_attraction', 'travel_agency', 'point_of_interest', 'establishment']"
435,Galveston Home Buyers,ChIJ95BNilueP4YRqoXagZw2kOs,"1810 19th Street #1, Galveston","{'lat': 29.293992, 'lng': -94.78475600000002}",OPERATIONAL,"['travel_agency', 'real_estate_agency', 'finance', 'point_of_interest', 'establishment']"
436,A Bygone Era Historic Vacation Rental,ChIJU0HQG0OeP4YRuQAHHbgLiqE,"1903 Avenue L, Galveston","{'lat': 29.299207, 'lng': -94.78693679999999}",OPERATIONAL,"['travel_agency', 'real_estate_agency', 'point_of_interest', 'establishment']"
437,"Galveston top realtor, Lynn Beardslee-JPAR Sears Group",ChIJBxlROGKcP4YRYEHCrS34EU0,"6025 Heards Lane, Galveston","{'lat': 29.2786722, 'lng': -94.8322185}",OPERATIONAL,"['real_estate_agency', 'travel_agency', 'point_of_interest', 'establishment']"
438,Galveston Real Estate Natalie Clarke,ChIJ7aNfB5mcP4YR-SV6o_H68ck,"3433 Cove View Boulevard, Galveston","{'lat': 29.2458381, 'lng': -94.86967349999999}",OPERATIONAL,"['real_estate_agency', 'travel_agency', 'point_of_interest', 'establishment']"
439,The Castle Galveston,ChIJndUu_GCeP4YR28RnitDEKME,"2111 26th Street, Galveston","{'lat': 29.2890845, 'lng': -94.7922995}",OPERATIONAL,"['travel_agency', 'real_estate_agency', 'lodging', 'point_of_interest', 'establishment']"
440,Era Helicopters LLC,ChIJ4f06mmCEP4YRA0JRzUTUVM8,"13803 Stewart Road, Galveston","{'lat': 29.21106589999999, 'lng': -94.9385935}",OPERATIONAL,"['travel_agency', 'point_of_interest', 'establishment']"
441,Galveston Beach Condos,ChIJ9212f4-cP4YRxfwF7Ld7Hlc,"9520 Seawall Boulevard, Galveston","{'lat': 29.2487872, 'lng': -94.8597841}",CLOSED_TEMPORARILY,"['travel_agency', 'real_estate_agency', 'lodging', 'point_of_interest', 'establishment']"
442,Artist Boat,ChIJaU6CC6HJXRQRnSfHW-JD7YY,"13330 Settegast Road, Galveston","{'lat': 29.2226456, 'lng': -94.93227879999999}",OPERATIONAL,"['tourist_attraction', 'travel_agency', 'point_of_interest', 'establishment']"
443,Mamady's Primitive Art From,ChIJg37VFGueP4YR6fdJF1ue33c,"2211 The Strand, Galveston","{'lat': 29.307213, 'lng': -94.7937577}",OPERATIONAL,"['art_gallery', 'point_of_interest', 'establishment']"
444,Bogan Gallery,ChIJ_____xueP4YRNB441Lq7RHc,"2217 Postoffice St, Galveston","{'lat': 29.3044721, 'lng': -94.79293539999999}",CLOSED_TEMPORARILY,"['art_gallery', 'point_of_interest', 'establishment']"
445,Affaire d'Art Fine Art Gallery,ChIJkfdtYmueP4YR1PRZD3AHIXI,"2227 Postoffice St, Galveston","{'lat': 29.304436, 'lng': -94.793165}",OPERATIONAL,"['art_gallery', 'point_of_interest', 'establishment']"
446,The Proletariat Gallery & Public House,ChIJJ98no2ueP4YR-eQcpeWIIeg,"2221 Market Street #100, Galveston","{'lat': 29.3053353, 'lng': -94.7935713}",OPERATIONAL,"['bar', 'art_gallery', 'cafe', 'store', 'food', 'point_of_interest', 'establishment']"
447,Gallery Évasion,ChIJq07NcWueP4YRVpwZWyy3aRk,"217 23rd Street, Galveston","{'lat': 29.3065075, 'lng': -94.79442279999999}",OPERATIONAL,"['art_gallery', 'point_of_interest', 'establishment']"
448,VACATION ON CANVAS GALLERY,ChIJQXyhR2qeP4YRHxzrQ52uvDE,"2204 Postoffice Street, Galveston","{'lat': 29.3050017, 'lng': -94.7924939}",OPERATIONAL,"['art_gallery', 'point_of_interest', 'establishment']"
449,The Old Galveston Trading Company,ChIJT1YJSGqeP4YRAvTwCO1WknE,"2115 Postoffice Street, Galveston","{'lat': 29.304724, 'lng': -94.791834}",OPERATIONAL,"['art_gallery', 'store', 'point_of_interest', 'establishment']"
450,René Wiley Gallery,ChIJ8VAiSWqeP4YRAr1JSr1J8UA,"2128 Postoffice St, Galveston","{'lat': 29.3050828, 'lng': -94.79228859999999}",OPERATIONAL,"['art_gallery', 'point_of_interest', 'establishment']"
451,The Tattoo Shop,ChIJuZ1ywTacP4YRiHeYMNVnr0g,"5702 Stewart Road, Galveston","{'lat': 29.2773944, 'lng': -94.82735559999999}",OPERATIONAL,"['art_gallery', 'store', 'point_of_interest', 'establishment']"
452,Art League,ChIJ1wLYQ2qeP4YRFoZS_c5YSN8,"2117a Postoffice Street, Galveston","{'lat': 29.304719, 'lng': -94.7918334}",OPERATIONAL,"['art_gallery', 'point_of_interest', 'establishment']"
453,Fishing is Fabulous on Tiki Island at Our Door,ChIJEVnXUuiCP4YRwWCesfLgamM,"1323 Hawaii Drive, Tiki Island","{'lat': 29.2956823, 'lng': -94.9164498}",CLOSED_TEMPORARILY,"['art_gallery', 'real_estate_agency', 'point_of_interest', 'establishment']"
454,Galveston Arts Center,ChIJB1GfrGueP4YRpKVirArMnfk,"2127 The Strand, Galveston","{'lat': 29.307351, 'lng': -94.79304119999999}",OPERATIONAL,"['art_gallery', 'point_of_interest', 'establishment']"
455,QQ ArtSpace,ChIJ7UWoizydP4YRLgxZMeXQRZc,"3622 85th Street, Galveston","{'lat': 29.2553328, 'lng': -94.8493768}",OPERATIONAL,"['art_gallery', 'point_of_interest', 'establishment']"
456,Maebemy Gallery,ChIJ0U7Xe_SdP4YRbzcgS-5QHD0,"2828 61st Street UNIT 1303, Galveston","{'lat': 29.2690695, 'lng': -94.8270884}",OPERATIONAL,"['art_gallery', 'point_of_interest', 'establishment']"
457,ANNE LANE GALLERY,ChIJ8Sk9RT-fP4YR36RXs6pwsQc,"3818 Avenue S, Galveston","{'lat': 29.282381, 'lng': -94.80553169999999}",OPERATIONAL,"['art_gallery', 'point_of_interest', 'establishment']"
458,J. A. Soukup Fine Art,ChIJ6ytNmHiGP4YRSFQ0AZKZlWo,"2208 Post Office Street, Galveston","{'lat': 29.178961, 'lng': -94.9771686}",OPERATIONAL,"['art_gallery', 'point_of_interest', 'establishment']"
459,J Bangle Galleries,ChIJST4jrGeeP4YRJWrHbzJuQIk,"1124 25th Street, Galveston","{'lat': 29.2978274, 'lng': -94.7935114}",OPERATIONAL,"['art_gallery', 'store', 'point_of_interest', 'establishment']"
