id,name,categories,longitude,latitude,display_address
ChIJBYgN4mxLUnkRtlTwzQlSODQ,1 Plus 1 Cafe LLC,"vietnamese_restaurant, restaurant, food, point_of_interest, establishment",-155.0631917,19.7014708,"315 Makaala St, Hilo, HI 96720, USA"
ChIJDX1sLhNLUnkR5wNGrQ3tcIY,Waiakea Center FoodCourt & Retail Outlet's,"shopping_mall, point_of_interest, establishment",-155.06294210000001,19.701396799999998,"Makaala St, Hilo, HI 96720, USA"
ChIJtZs2Z2xLUnkR91EU5zOF8xI,Ziebart,"market, car_repair, point_of_interest, establishment",-155.0653241,19.7028128,"106 Wiwoole St, Hilo, HI 96720, USA"
ChIJV63VYS1LUnkRHgDFjXeJUqU,Phil Thai,"restaurant, food, point_of_interest, establishment",-155.06312309999998,19.701502400000003,"315 Makaala St, Hilo, HI 96720, USA"
ChIJUY8cpG5LUnkRgLFTN1ONgv4,E Kawili Street,"bus_stop, transit_station, point_of_interest, establishment",-155.065056,19.705778,"Hilo, HI 96720, USA"
ChIJXWgMt0lLUnkR6ywKTl03cVw,Parts Department - Kamaaina Motors,"auto_parts_store, market, car_repair, store, point_of_interest, establishment",-155.0655256,19.705612,"400 E Kawili St, Hilo, HI 96720, USA"
ChIJKf5mpG5LUnkRNqwEPLeIuMM,Automotive Supply Center,"bus_stop, transit_station, point_of_interest, establishment",-155.06508069999998,19.7059043,"Hilo, HI 96720, USA"
ChIJJVq7bRNLUnkRfKiagnofN0M,Starbucks,"coffee_shop, breakfast_restaurant, cafe, store, restaurant, food, point_of_interest, establishment",-155.06164099999998,19.6987144,"111 E Puainako St, Hilo, HI 96720, USA"
ChIJN6MWcJRLUnkR43FdpFFjyFw,Ellie Girl Poke,"seafood_restaurant, restaurant, food, point_of_interest, establishment",-155.0616332,19.6984767,"111 E Puainako St, Hilo, HI 96720, USA"
ChIJMVY-ARNLUnkREEkZymu9D2c,"Maika'i Veterinary Clinic, LLC","pharmacy, veterinary_care, store, health, point_of_interest, establishment",-155.0616474,19.6981643,"111 E Puainako St Suite A-109, Hilo, HI 96720, USA"
ChIJ00qJlBJLUnkRrT1uzwLfNT8,Ohu Ohu Street @ Prince Kuhio Plaza (Macy's Men's Children & Home),"bus_stop, transit_station, point_of_interest, establishment",-155.0615,19.6976782,"Hilo, HI 96720, USA"
ChIJoShDmhJLUnkRmMFxzg03wcw,Prince Kuhio Plaza - P-3,"parking, point_of_interest, establishment",-155.06081519999998,19.69739,"11-27 Ohuohu St, Hilo, HI 96720, USA"
ChIJ5cw-vRJLUnkRpaFvwT20nAA,KS Bus Stop,"bus_stop, transit_station, point_of_interest, establishment",-155.0609906,19.6979901,"9 Ohuohu St, Hilo, HI 96720, USA"
ChIJVfcbxRJLUnkRgqdO88SpyR4,Prince Kuhio Plaza - P-2,"parking, point_of_interest, establishment",-155.0622851,19.6986224,"325 Makaala St, Hilo, HI 96720, USA"
ChIJ09CRH9ZKUnkRFa55c_Pyb6s,Safeway,"grocery_store, supermarket, florist, bakery, market, point_of_interest, food, store, establishment",-155.06076109999998,19.700636199999998,"381 E Maka'Ala St, Hilo, HI 96720, USA"
ChIJp6u-UG1LUnkR-NFYxq24CJE,Safeway Fuel Station,"gas_station, liquor_store, convenience_store, point_of_interest, food, store, establishment",-155.0611119,19.699444000000003,"381 E Maka'Ala St, Hilo, HI 96720, USA"
ChIJvUAjN21LUnkRhR_nV9rx9gg,McDonald's,"fast_food_restaurant, breakfast_restaurant, sandwich_shop, hamburger_restaurant, coffee_shop, cafe, american_restaurant, restaurant, point_of_interest, food, store, establishment",-155.0619977,19.700141,"325 Makaala St Walmart, Hilo, HI 96720, USA"
ChIJcU7XrxJLUnkREaAwJExbio4,Panda Express,"chinese_restaurant, fast_food_restaurant, restaurant, point_of_interest, food, establishment",-155.06104679999999,19.698866,"368 Makaala St, Hilo, HI 96720, USA"
ChIJr4mkuBJLUnkR4rDtf4gV_s0,KFC,"fast_food_restaurant, restaurant, point_of_interest, food, establishment",-155.0616191,19.698989500000003,"111 E Puainako St, Hilo, HI 96720, USA"
ChIJcU7XrxJLUnkR_DRuaCzP624,Burger King,"restaurant, fast_food_restaurant, point_of_interest, food, establishment",-155.0606727,19.698912,"368a Makaala St, Hilo, HI 96720, USA"
ChIJJVq7bRNLUnkR1_hijZQDOc0,Starbucks,"coffee_shop, cafe, point_of_interest, food, store, establishment",-155.0608891,19.7006377,"381 Makaala St, Hilo, HI 96720, USA"
ChIJjblZsXJLUnkRcw87OSLyZ9o,Safeway Pharmacy,"pharmacy, drugstore, health, point_of_interest, store, establishment",-155.0607109,19.7007792,"381 E Maka'Ala St, Hilo, HI 96720, USA"
ChIJv3qkMG1LUnkRjJpRC4YMRJ4,Walmart Pharmacy,"pharmacy, health, point_of_interest, store, establishment",-155.061914,19.7002862,"325 Makaala St, Hilo, HI 96720, USA"
ChIJUTpjVG1LUnkRI1kfoJx-My4,Target at Safeway,"bus_stop, transit_station, point_of_interest, establishment",-155.0605,19.699389,"Hilo, HI 96720, USA"
ChIJJaW4c_RLUnkRLZdc68wGbNk,Target Grocery,"grocery_store, supermarket, food, point_of_interest, store, establishment",-155.05938079999999,19.700514,"391 Makaala St, Hilo, HI 96720, USA"
ChIJnZY1nHJLUnkRMfOPh4zFw1w,CVS Pharmacy,"pharmacy, point_of_interest, store, health, establishment",-155.05999359999998,19.701030799999998,"391 Makaala St, Hilo, HI 96720, USA"
ChIJG67Fm3JLUnkRjmcnMro_9MY,Pizza Hut Express,"pizza_restaurant, meal_takeaway, restaurant, food, point_of_interest, establishment",-155.0596941,19.7008597,"391 Makaala St, Hilo, HI 96720, USA"
ChIJGTPq-vdLUnkR1oFafd84XYc,Pana'ewa Farmers Market,"market, point_of_interest, establishment",-155.05791929999998,19.6989397,"363 Railroad Ave, Hilo, HI 96720, USA"
ChIJhxwSj1xLUnkR9z5a__y912I,Starbucks,"coffee_shop, cafe, food, store, point_of_interest, establishment",-155.0602293,19.700926799999998,"391 Makaala St, Hilo, HI 96720, USA"
ChIJC5jzC0NLUnkRPpeA29tILe8,Island Naturals Market & Deli - Hilo,"market, supermarket, grocery_store, health, food, point_of_interest, store, establishment",-155.07591499999998,19.7110284,"1221 Kilauea Ave Suite 170, Hilo, HI 96720, USA"
ChIJ68jADENLUnkR_XLM_xRBemo,Kamana Kitchen,"indian_restaurant, restaurant, food, point_of_interest, establishment",-155.0756843,19.7107504,"1235 Kilauea Ave #180, Hilo, HI 96720, USA"
ChIJ93SupkNLUnkRGyDcg_yI5z0,7-Eleven,"convenience_store, food, point_of_interest, store, establishment",-155.0757526,19.709673199999997,"1321 Kilauea Ave, Hilo, HI 96720, USA"
ChIJe8cY4VZLUnkRDQLZ3uycy68,Short N Sweet Bakery & Cafe,"cafe, coffee_shop, breakfast_restaurant, bakery, restaurant, food, point_of_interest, store, establishment",-155.0759721,19.710232500000004,"1263 Kilauea Ave Unit 280, Hilo, HI 96720, USA"
ChIJo892EUNLUnkRvy_h81vqmE4,Hilo Shopping Center,"shopping_mall, point_of_interest, establishment",-155.07599009999998,19.711254699999998,"1221 Kilauea Ave, Hilo, HI 96720, USA"
ChIJV0XOpENLUnkR4GooS4rg6F0,Aloha Mondays,"meal_takeaway, restaurant, food, point_of_interest, establishment",-155.0761091,19.7090696,"1348 Kilauea Ave, Hilo, HI 96720, USA"
ChIJJ_mbeFtLUnkRPEG55ZBo0jM,Big Island Guitars and Music Supply,"school, point_of_interest, store, establishment",-155.075866,19.710869,"1221 Kilauea Ave #10, Hilo, HI 96720, USA"
ChIJLU_yC0NLUnkReZRwzBFEKFI,Restaurant Miwa,"japanese_restaurant, sushi_restaurant, restaurant, food, point_of_interest, establishment",-155.0758624,19.710362099999998,"1261 Kilauea Ave # 230, Hilo, HI 96720, USA"
ChIJmUQ11kNLUnkRzeSvrfzfpzs,H & K Lunch Shop,"restaurant, food, point_of_interest, establishment",-155.0756236,19.7071322,"14 W Lanikaula St, Hilo, HI 96720, USA"
ChIJyRMNRzVLUnkRDA41wbCZVPE,"Kitchen Umeko, LLC","meal_takeaway, restaurant, food, point_of_interest, establishment",-155.075545,19.707198800000004,"14 W Lanikaula St STE 104, Hilo, HI 96720, USA"
ChIJ3xHuC0NLUnkRabjjvkZH2sQ,Happy Valley Chinese Seafood Restaurant,"chinese_restaurant, seafood_restaurant, restaurant, food, point_of_interest, establishment",-155.0761607,19.7102382,"1263 Kilauea Ave #320, Hilo, HI 96720, USA"
ChIJm7IBD0NLUnkRDo7ArGTQvXg,Sunlight Café,"japanese_restaurant, restaurant, food, point_of_interest, establishment",-155.0759305,19.7102955,"1263 Kilauea Ave, Hilo, HI 96720, USA"
ChIJi7I9CkNLUnkRZL0XHWaOirM,Hilo Shopping Center,"bus_stop, transit_station, point_of_interest, establishment",-155.0761856,19.7099218,"Hilo, HI 96720, USA"
ChIJLdh_EENLUnkRJwxIcwSSnFo,Hawaii First Community Resource Center,"community_center, finance, consultant, event_venue, point_of_interest, establishment",-155.075717,19.71069,"1221 Kilauea Ave #150, Hilo, HI 96720, USA"
ChIJvy-AoENLUnkRAwJntxPuxz4,Kilauea Avenue @ Across Kohala Street (Across from Hilo Shopping Center),"bus_stop, transit_station, point_of_interest, establishment",-155.07630079999998,19.7098397,"Hilo, HI 96720, USA"
ChIJU12r4BtLUnkRw1JW9lZnXPE,Ola Brew - Hilo,"liquor_store, restaurant, food, bar, point_of_interest, store, establishment",-155.076727,19.711679399999998,"1177 Kilauea Ave, Hilo, HI 96720, USA"
ChIJNyM8erpLUnkRUljA89m_3EU,Little Caesars Pizza,"pizza_restaurant, fast_food_restaurant, meal_takeaway, meal_delivery, restaurant, food, point_of_interest, establishment",-155.0767071,19.711639299999998,"125 Kekuanaoa St, Hilo, HI 96720, USA"
ChIJDz-VzENLUnkRxNHWBGgVc7k,Ola Tap room,"bar, point_of_interest, establishment",-155.07671,19.7115258,"Kekuanaoa St, Hilo, HI 96720, USA"
ChIJq18gsVdLUnkRc9z6gKetziA,Tacos Jalisco LLLP,"mexican_restaurant, restaurant, food, point_of_interest, establishment",-155.07436769999998,19.7118364,"277 Kekuanaoa St, Hilo, HI 96720, USA"
ChIJgy9HP11LUnkRFCWZTs-3ksU,Lehua Honeymoon Suite,"hotel, lodging, point_of_interest, establishment",-155.073612,19.7133161,"400 Hualani St #21st, Hilo, HI 96720, USA"
ChIJaXg4qZFLUnkRJKiZKDd649Y,Polynesian Koi Pond Gardens Condo Hotel,"hotel, lodging, point_of_interest, establishment",-155.0736254,19.7135067,"400 Hualani St #8382, Hilo, HI 96720, USA"
ChIJiUjJ1-pLUnkRuowugwRTcx8,Tropical Garden Condo Hotel,"hotel, lodging, point_of_interest, establishment",-155.0736254,19.7135067,"400 Hualani St #4327, Hilo, HI 96720, USA"
ChIJKftDP11LUnkRtqK38tfJg_o,Hale Inu Sports Bar,"bar, point_of_interest, establishment",-155.073946,19.714472,"399 Hualani St #17a, Hilo, HI 96720, USA"
ChIJjwgFfttLUnkRxCCjejbeEZA,King's Vietnamese Cuisine,"vietnamese_restaurant, restaurant, food, point_of_interest, establishment",-155.06979719999998,19.710764899999997,"839 Manono St, Hilo, HI 96720, USA"
ChIJmd2oN25LUnkRLnP2-mkRQ6w,Big Island Top Dogs,"restaurant, food, point_of_interest, establishment",-155.0667824,19.706900299999997,"811 Laukapu St #6, Hilo, HI 96720, USA"
ChIJqaTtkmhLUnkRS1NlC3ZaEOU,Minshuku Hilo,"guest_house, extended_stay_hotel, hotel, lodging, point_of_interest, establishment",-155.0683602,19.7102066,"665 Hinano St, Hilo, HI 96720, USA"
ChIJVbsHazBLUnkRaGQuo237Ckw,Tenkatori Hilo,"japanese_restaurant, restaurant, food, point_of_interest, establishment",-155.06702249999998,19.7069013,"811 Laukapu St #1, Hilo, HI 96720, USA"
ChIJJ9tfBIdLUnkRuvZ6IWsJnAg,000,"bed_and_breakfast, lodging, point_of_interest, establishment",-155.0716577,19.7099401,"894 Mililani St Apt. C 894C, Hilo, HI 96720, USA"
ChIJx-n3L1JLUnkRsI-TvN8BOKs,Liquid Life Hilo,"restaurant, food, point_of_interest, establishment",-155.0699364,19.712692399999998,"697 Manono St Suite 101A, Hilo, HI 96720, USA"
ChIJRfM77k9LUnkR1rmejz73QUw,Teapresso Bar Hilo,"coffee_shop, cafe, store, food, point_of_interest, establishment",-155.0705413,19.7156952,"500 Manono St #101, Hilo, HI 96720, USA"
ChIJtRUM4UNLUnkRUcYO5S_kNTo,Luquin's 454,"mexican_restaurant, restaurant, food, point_of_interest, establishment",-155.0706083,19.716056299999998,"454 Manono St, Hilo, HI 96720, USA"
ChIJC9IVP2dLUnkR82fTc7eMpJ8,Manono Mini Mart,"convenience_store, store, food, point_of_interest, establishment",-155.0706143,19.7160288,"454 Manono St, Hilo, HI 96720, USA"
ChIJE8ONtWdLUnkRhB3wnFw5p8U,Hawaiian Style Cafe Hilo,"cafe, american_restaurant, restaurant, food, point_of_interest, establishment",-155.0698555,19.7131072,"681 Manono St, Hilo, HI 96720, USA"
ChIJDXyMeGhLUnkRFbOZWyoa7dg,Tetsumen,"ramen_restaurant, japanese_restaurant, restaurant, food, point_of_interest, establishment",-155.0696581,19.7126919,"697 Manono St suite 103, Hilo, HI 96720, USA"
ChIJKftDP11LUnkRhu2kLSFTAMU,Miyo's Restaurant,"japanese_restaurant, restaurant, food, point_of_interest, establishment",-155.06886889999998,19.7130472,"564 Hinano St, Hilo, HI 96720, USA"
ChIJE8ONtWdLUnkRj_87T_OT2tc,Manono Street Marketplace,"shopping_mall, point_of_interest, establishment",-155.0693423,19.7128823,"681 Manono St, Hilo, HI 96720, USA"
ChIJSeiNz-BLUnkRY6fNOi4inNg,Big Island Pearl Tea,"cafe, food, point_of_interest, establishment",-155.0689754,19.7127594,"578 Hinano St, Hilo, HI 96720, USA"
ChIJB--GNmZLUnkR9yLNQUWT9NM,Takenoko Sushi Llc,"sushi_restaurant, japanese_restaurant, restaurant, food, point_of_interest, establishment",-155.0687422,19.7127586,"578 Hinano St, Hilo, HI 96720, USA"
ChIJtQo9yWdLUnkRdJ-cVkIkmww,"CUPCAKES, BOOM!","bakery, brazilian_restaurant, ice_cream_shop, wholesaler, store, restaurant, food, point_of_interest, establishment",-155.0695773,19.7127394,"697 Manono St, Hilo, HI 96720, USA"
ChIJE8ONtWdLUnkRqogVl5gzmeo,Lani's Island Snack Shack,"meal_takeaway, restaurant, food, point_of_interest, establishment",-155.06968930000002,19.7130945,"681 Manono St, Hilo, HI 96720, USA"
ChIJq-N0WcxLUnkRubqSMaUgM1o,Izakaya Miyo,"japanese_restaurant, restaurant, food, point_of_interest, establishment",-155.06886889999998,19.7130472,"564 Hinano St Building B, Hilo, HI 96720, USA"
ChIJVfsx3GZLUnkRBv5fUrgwjfo,Don's Grill,"american_restaurant, restaurant, food, point_of_interest, establishment",-155.0683402,19.7152666,"485 Hinano St, Hilo, HI 96720, USA"
ChIJZcKu36tMUnkRkdMtanyJzI0,"BJY Contracting-Residential Concrete Contractor,Roofing Installation Service Work,Construction","roofing_contractor, university, point_of_interest, general_contractor, establishment",-155.0689442,19.715984799999998,"Hinano St, Hilo, HI 96720, USA"
ChIJQUHFGlxLUnkRiBGKeQsdf6k,Wailoa River State Recreation Area,"tourist_attraction, park, point_of_interest, establishment",-155.0730805,19.7164465,"799 Piilani St, Hilo, HI 96720, USA"
ChIJza4uGFxLUnkR8nh67daQHcM,Pahoa Preschool,"school, point_of_interest, establishment",-155.0765877,19.7174753,"101 Aupuni St # 227, Hilo, HI 96720, USA"
ChIJgRN2EABLUnkRlUkF7KYSiS0,Yoga Location,"park, point_of_interest, establishment",-155.0761942,19.7168234,"101 Aupuni St, Hilo, HI 96720, USA"
ChIJf82EfF9LUnkRsiuPbU1pQms,Hilo Bayfront Beach Park,"park, tourist_attraction, point_of_interest, establishment",-155.07561389999998,19.723273499999998,"Hilo, HI 96720, USA"
ChIJ2Qgat2ZLUnkRn6W3ya_wGF4,Peggy's Lounge,"bar, point_of_interest, establishment",-155.0673769,19.7162076,"760 Piilani St, Hilo, HI 96720, USA"
ChIJ60PcxGBLUnkREOYo1eMOMl8,Hilo Civic Auditorium,"bus_stop, transit_station, point_of_interest, establishment",-155.06989679999998,19.7181006,"Hilo, HI 96720, USA"
ChIJ-d7WE2FLUnkRWBIOaPgX8a4,Hoolulu Park,"park, premise, point_of_interest, establishment",-155.06833699999999,19.7176685,"Hilo, HI 96720, USA"
ChIJBYgN4mxLUnkRIVx65N4mIL0,Hilo Bay Cafe,"restaurant, food, point_of_interest, establishment",-155.07044199999999,19.725033,"123 Lihiwai St, Hilo, HI 96720, USA"
ChIJu8B2wZ9MUnkRESSPkr_KHDc,Suisan Fish Market,"market, food, point_of_interest, establishment",-155.0701638,19.723899,"93 Lihiwai St, Hilo, HI 96720, USA"
ChIJl9j5yJ5MUnkRQCY0gtDQuyY,Japanese Garden,"park, point_of_interest, establishment",-155.06858459999998,19.7259261,"189 Lihiwai St, Hilo, HI 96720, USA"
ChIJQ9G5hZNLUnkRn_iXhNjEJyM,"E Komo Mai Diner, Bar & Grill","bar, restaurant, food, point_of_interest, establishment",-155.06709279999998,19.7222366,"1550 Kamehameha Ave, Hilo, HI 96720, USA"
ChIJrTqz42FLUnkRWXJkI8KbKcA,Coquis Hideaway Restaurant,"american_restaurant, bar, restaurant, food, point_of_interest, establishment",-155.06707029999998,19.7220898,"1550 Kamehameha Ave, Hilo, HI 96720, USA"
ChIJnVGysp9MUnkRCTNPz83bFgA,Banyan Drive @ Liliʻuokalani Park and Gardens,"bus_stop, transit_station, point_of_interest, establishment",-155.06909249999998,19.724652,"Hilo, HI 96720, USA"
ChIJkYraTJ5MUnkR_LoDteU-BsY,Banyan Drive @ across Liliʻuokalani Park and Gardens,"bus_stop, transit_station, point_of_interest, establishment",-155.069027,19.724489,"Hilo, HI 96720, USA"
ChIJZ6U_xk1NUnkReKJ4sytOgFI,Wailoa Grill,"fast_food_restaurant, restaurant, food, point_of_interest, establishment",-155.070226,19.7238711,"93 Lihiwai St, Hilo, HI 96720, USA"
ChIJ033M855MUnkRhGCoO4UIBQI,Urasenke Hilo Tea House,"school, point_of_interest, establishment",-155.0678983,19.7257285,"Lili`uokalani Gardens, Island of USA, Banyan Dr, Hilo, HI 96720, USA"
ChIJJ2owKNBLUnkRZxKm-xySvrg,Vibe Cafe,"restaurant, vegan_restaurant, coffee_shop, vegetarian_restaurant, cafe, event_venue, food, point_of_interest, store, establishment",-155.06462439999999,19.7078193,"750 Kanoelehua Ave Suite 101, Hilo, HI 96720, USA"
ChIJXQhQ8hNLUnkRQ7QFlBFHjoo,Restaurant Osaka,"restaurant, food, point_of_interest, establishment",-155.0645985,19.7075069,"762 Kanoelehua Ave, Hilo, HI 96720, USA"
ChIJ-TOVEm9LUnkRArMAJNROstg,Poke To Your Taste,"market, food, point_of_interest, establishment",-155.0639697,19.709232399999998,"790 Leilani St, Hilo, HI 96720, USA"
ChIJdwHPKhpLUnkReRh3u56M47I,Arirang Korean Kitchen,"korean_restaurant, restaurant, food, point_of_interest, establishment",-155.0666798,19.7068469,"811 Laukapu St #9, Hilo, HI 96720, USA"
ChIJH-Dq6W5LUnkRyi5ls3xpDJg,Leung's Chop Suey House,"chinese_restaurant, restaurant, food, point_of_interest, establishment",-155.0644772,19.7069446,"530 E Lanikaula St, Hilo, HI 96720, USA"
ChIJ75UzP29LUnkRXU2E2PvTPno,"Minit Stop Hilo - Leilani - Fried Chicken, Convenience Store and Gas Station","convenience_store, gas_station, meal_takeaway, restaurant, food, point_of_interest, store, establishment",-155.0645825,19.7096274,"763 Leilani St, Hilo, HI 96720, USA"
ChIJN9cx5W5LUnkRxO95rDk3Jd4,Big Island Sports Academy,"school, point_of_interest, establishment",-155.0637942,19.7074879,"761 Kanoelehua Ave # 3, Hilo, HI 96720, USA"
ChIJLevRZVBLUnkRV-5IqI98LIA,Hawaii County Park Maintenance,"park, point_of_interest, establishment",-155.061576,19.7085123,"35 Railroad Ave, Hilo, HI 96720, USA"
ChIJA5F3hmFLUnkR17scqS1tr30,Hilo Lunch Shop,"american_restaurant, store, restaurant, food, point_of_interest, establishment",-155.06537219999998,19.716622200000003,"421 Kalanikoa St # 101, Hilo, HI 96720, USA"
ChIJXaoKnNxLUnkRciBzy_j26wY,Pizza Hut,"pizza_restaurant, meal_takeaway, meal_delivery, restaurant, food, point_of_interest, establishment",-155.0668631,19.711943700000003,"605 Laukapu St Ste.103, Hilo, HI 96720, USA"
ChIJA5F3hmFLUnkRlhVK2tNeaBo,Cham Cham Korean BBQ Restaurant,"barbecue_restaurant, korean_restaurant, restaurant, food, point_of_interest, establishment",-155.0653839,19.716588899999998,"421 Kalanikoa St # 102 # 102, Hilo, HI 96720, USA"
ChIJL5vCqWZLUnkR6ZnxPtVyflE,Pineapple Park Accomodations,"lodging, point_of_interest, establishment",-155.06613529999998,19.71611,"860 Piilani St #1, Hilo, HI 96721, USA"
ChIJycX2VpVLUnkRI2XfYgo4lto,Keiki Steps,"preschool, child_care_agency, point_of_interest, school, establishment",-155.0653241,19.716661,"421 Kalanikoa St, Hilo, HI 96720, USA"
ChIJEapzlqxNUnkRvHmYov8HCJ4,Sakura Sushi & Grill,"sushi_restaurant, meal_takeaway, japanese_restaurant, restaurant, food, point_of_interest, establishment",-155.0645515,19.720781400000003,"200 Kanoelehua Ave, Hilo, HI 96720, USA"
ChIJWzm7OsBLUnkR4OSttbGBMGA,The Sippin Siren,"coffee_shop, cafe, bakery, food, point_of_interest, store, establishment",-155.0647132,19.7215433,"88 Kanoelehua Ave Suite A-102, Hilo, HI 96720, USA"
ChIJeaxXYP9LUnkRKX0Px_y_CsE,Haneul Cafe,"korean_restaurant, restaurant, food, point_of_interest, establishment",-155.0655095,19.7169481,"417 Kalanikoa St, Hilo, HI 96720, USA"
ChIJOQ1gC2JLUnkRA6o1M7vrbpE,Joann's Lounge Bar,"night_club, bar, point_of_interest, establishment",-155.0644695,19.721618199999998,"88 Kanoelehua Ave, Hilo, HI 96720, USA"
ChIJswGrrGZLUnkRoiVG3WKi9mU,Aunt Sally Kaleohano's Lū‘au Hale,"park, point_of_interest, establishment",-155.06647289999998,19.7166909,"799 Piilani St, Hilo, HI 96720, USA"
ChIJOQ1gC2JLUnkROLvs6TFhw7E,Waiakea Kai Shopping Plaza,"shopping_mall, point_of_interest, establishment",-155.0645236,19.7214111,"88 Kanoelehua Ave, Hilo, HI 96720, USA"
ChIJdRL0bWJLUnkRz02-AEut_3A,East Side Hilo Bar & Grill,"bar, point_of_interest, establishment",-155.0645767,19.7204595,"200 Kanoelehua Ave APT 106, Hilo, HI 96720, USA"
ChIJswGrrGZLUnkRB3J5FrnLQls,Hawaii County Recreation Division,"park, point_of_interest, establishment",-155.06647289999998,19.7166909,"799 Piilani St, Hilo, HI 96720, USA"
ChIJQYSv3c9LUnkRD58VV2Z3EUw,Warrior Aquatic Club,"sports_club, school, point_of_interest, health, establishment",-155.0665172,19.7193509,"260 Kalanikoa St, Hilo, HI 96720, USA"
ChIJQWICD2NMUnkRW0aBEM8qJuU,Ken's House of Pancakes,"restaurant, sandwich_shop, food, point_of_interest, establishment",-155.0646887,19.7223069,"1730 Kamehameha Ave, Hilo, HI 96720, USA"
ChIJDyrM9p1MUnkRYsDLKcbQnvg,Simply Sweet Pop Up Bake Shop,"restaurant, food, point_of_interest, establishment",-155.0651259,19.7223661,"1672 Kamehameha Ave, Hilo, HI 96720, USA"
ChIJxfmHSYZNUnkRlhYIXxqbWZQ,Big Island Coffee Roasters,"coffee_shop, cafe, point_of_interest, food, store, establishment",-155.0625264,19.7228325,"76 Kalanianaole St, Hilo, HI 96720, USA"
ChIJA-GfkJ1MUnkRLdng8g7v0fI,Verna's Drive In,"fast_food_restaurant, breakfast_restaurant, restaurant, point_of_interest, food, establishment",-155.0638888,19.7228514,"1765 Kamehameha Ave, Hilo, HI 96720, USA"
ChIJ_eXvjVNNUnkRqAfb999gCeM,Provisions Market,"convenience_store, point_of_interest, food, store, establishment",-155.0630065,19.723416099999998,"126 Banyan Way, Hilo, HI 96720, USA"
ChIJ___um51MUnkRhYtWpNrrzAo,Hele,"convenience_store, point_of_interest, food, store, establishment",-155.06362249999998,19.722895899999997,"1801 Kamehameha Ave, Hilo, HI 96720, USA"
ChIJF-qUMyhLUnkRTQ3_0-H5kSo,Nim’s Chiang Mai Thai Cuisine,"thai_restaurant, restaurant, point_of_interest, food, establishment",-155.064514,19.7217152,"88 Kanoelehua Ave Suite 111, Hilo, HI 96720, USA"
ChIJqa_XrZ5MUnkRzyXWbXHkuno,SCP Hilo Hotel,"hotel, lodging, point_of_interest, establishment",-155.0626871,19.7238062,"126 Banyan Way, Hilo, HI 96720, USA"
ChIJ_2G6D51MUnkReW1Z0-453ME,Coconut Grill,"american_restaurant, breakfast_restaurant, restaurant, food, point_of_interest, establishment",-155.06265249999998,19.723606099999998,"136 Banyan Way, Hilo, HI 96720, USA"
ChIJr7DL79BNUnkRl-Ul8DYFgXw,Turtle ponds,"park, point_of_interest, establishment",-155.06223509999998,19.7242228,"111 Kalanianaole St, Hilo, HI 96720, USA"
ChIJEbfDGJ1MUnkRYkkybsimNF8,Ponds Hilo,"american_restaurant, restaurant, food, point_of_interest, establishment",-155.0618792,19.723836100000003,"135 Kalanianaole St, Hilo, HI 96720, USA"
ChIJX1lawIJMUnkRz9Rkn4cPdO8,Big Island Motors,"market, finance, car_dealer, store, point_of_interest, establishment",-155.05898249999998,19.7249326,"1 Keaa St, Hilo, HI 96720, USA"
ChIJ8VYY0ZxMUnkRAh5C4LSfJQ0,Kuhio Kalanianaole Park,"park, tourist_attraction, point_of_interest, establishment",-155.0608665,19.7249023,"Kalanianaole St, Hilo, HI 96720, USA"
ChIJZbfInZ1MUnkRO66N0N7WlF8,New Saigon Restaurant,"vietnamese_restaurant, restaurant, food, point_of_interest, establishment",-155.0620537,19.7232122,"96 Kalanianaole St, Hilo, HI 96720, USA"
ChIJE_yZN0NLUnkRkt2tfGjPtRk,Le Yellow Sub,"vietnamese_restaurant, restaurant, food, point_of_interest, establishment",-155.0609623,19.7244569,"213 Kalanianaole St, Hilo, HI 96720, USA"
ChIJacHInZ1MUnkRhF-uaZuBH6Y,Millie's Deli & Snack Shop,"store, restaurant, food, point_of_interest, establishment",-155.06219529999998,19.7231448,"94 Kalanianaole St, Hilo, HI 96720, USA"
ChIJFY09bXVNUnkRnwclTmJpS5M,Hilo Ice Coffee,"coffee_shop, cafe, store, food, point_of_interest, establishment",-155.0609623,19.7244569,"213 Kalanianaole St, Hilo, HI 96720, USA"
ChIJ0zG1WolNUnkRZEAtRduMxKI,Papa's Pizza Hawaii,"meal_takeaway, restaurant, food, point_of_interest, establishment",-155.0609623,19.7244569,"213 Kalanianaole St, Hilo, HI 96720, USA"
ChIJgQB1IZ1MUnkRDTC0zxX9y0g,Kalanianaole Ave @ Pond's Restaurant before Banyan Way,"bus_stop, transit_station, point_of_interest, establishment",-155.061466,19.724,"Hilo, HI 96720, USA"
ChIJkWkSEX9LUnkRM9kK-X8onCQ,United States Postal Service,"post_office, finance, point_of_interest, establishment",-155.0505456,19.7159562,"1299 Kekuanaoa St, Hilo, HI 96720, USA"
ChIJae2ePnlLUnkRhpyHoZJVAfE,Youth Challenge Academy Hilo,"school, point_of_interest, establishment",-155.05109439999998,19.7130503,"1046 Leilani St, Hilo, HI 96720, USA"
ChIJdaFtOnlLUnkRb63gLGGuyx0,Army National Guard Recruiting,"community_center, event_venue, point_of_interest, establishment",-155.04752700000003,19.713414,"1304 Kekuanaoa St, Hilo, HI 96720, USA"
