,name,place_id,address,coordinates,business_status,types,delivery,dine_in,takeout,price_level,rating,user_ratings_total,serves_breakfast,serves_brunch,serves_lunch,serves_dinner,serves_vegetarian_food,serves_beer,serves_wine,category,Name,business_hours,business_hours_text
22,Pete's Belly Bustazs,ChIJ0zMCc620U3kRozQNRoOcBEs,"82 Puuhonu Way # 104, Hilo","{'lat': 19.7170111, 'lng': -155.0980825}",OPERATIONAL,"['restaurant', 'meal_delivery', 'food', 'point_of_interest', 'establishment']",,,,,4.6,38.0,,,,,,,,restaurant,Pete's Belly Bustazs,"[{'close': {'day': 1, 'time': '1300'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '1300'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '1300'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '1300'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '1300'}, 'open': {'day': 5, 'time': '0700'}}]","['Monday: 7:00\u202fAM\u2009–\u20091:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20091:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20091:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20091:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20091:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
23,Pineapples Island Fresh Cuisine,ChIJpUvunVdLUnkRhKWY18EFQcs,"332 Keawe Street, Hilo","{'lat': 19.7227609, 'lng': -155.0861269}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,2.0,4.6,3774.0,,,,,,,,restaurant,Pineapples Island Fresh Cuisine,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2130'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2130'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: Closed', 'Tuesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20099:00\u202fPM']"
24,Amigos Taqueria,ChIJT2tCtVdLUnkRQRB_rBqPTS4,"250 Keawe Street Suite C, Hilo","{'lat': 19.7237878, 'lng': -155.0867954}",OPERATIONAL,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",,,,1.0,3.9,191.0,,,,,,,,bar,Amigos Taqueria,"[{'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '1800'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: Closed']"
25,Jackie Rey's Ohana Grill Hilo,ChIJobaO3KlMUnkR2kLT0mnS76g,"64 Keawe Street, Hilo","{'lat': 19.7260007, 'lng': -155.0882358}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,2.0,4.5,1367.0,,,,,,,,restaurant,Jackie Rey's Ohana Grill Hilo,"[{'close': {'day': 0, 'time': '1400'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 0, 'time': '2030'}, 'open': {'day': 0, 'time': '1600'}}, {'close': {'day': 1, 'time': '2030'}, 'open': {'day': 1, 'time': '1600'}}, {'close': {'day': 2, 'time': '2030'}, 'open': {'day': 2, 'time': '1600'}}, {'close': {'day': 3, 'time': '2030'}, 'open': {'day': 3, 'time': '1600'}}, {'close': {'day': 4, 'time': '2030'}, 'open': {'day': 4, 'time': '1600'}}, {'close': {'day': 5, 'time': '2030'}, 'open': {'day': 5, 'time': '1600'}}, {'close': {'day': 6, 'time': '1400'}, 'open': {'day': 6, 'time': '1000'}}, {'close': {'day': 6, 'time': '2030'}, 'open': {'day': 6, 'time': '1600'}}]","['Monday: 4:00\u2009–\u20098:30\u202fPM', 'Tuesday: 4:00\u2009–\u20098:30\u202fPM', 'Wednesday: 4:00\u2009–\u20098:30\u202fPM', 'Thursday: 4:00\u2009–\u20098:30\u202fPM', 'Friday: 4:00\u2009–\u20098:30\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20098:30\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 4:00\u2009–\u20098:30\u202fPM']"
26,Bangkok Villa Hilo,ChIJISsV1qlMUnkR-K64G8LIQGo,"59 Kalakaua Street, Hilo","{'lat': 19.7253593, 'lng': -155.0872242}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,1.0,4.5,70.0,,,,,,,,restaurant,Bangkok Villa Hilo,"[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: Closed', 'Saturday: Closed', 'Sunday: 11:00\u202fAM\u2009–\u20098:00\u202fPM']"
27,Poke N Sides @ the Hilo Farmers Market,ChIJ1Wo4l1dLUnkR3_LxTdDBKdE,"57 Mamo Street, Hilo","{'lat': 19.7230285, 'lng': -155.0850465}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,1.0,4.4,173.0,,,,,,,,restaurant,Poke N Sides @ the Hilo Farmers Market,"[{'close': {'day': 0, 'time': '1600'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '1500'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '1600'}, 'open': {'day': 6, 'time': '0800'}}]","['Monday: 10:00\u202fAM\u2009–\u20093:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20093:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20093:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20093:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20094:00\u202fPM']"
28,Saucy Dogs,ChIJkUv3w1dLUnkRqPogkHN_eCw,"14 Furneaux Lane, Hilo","{'lat': 19.724094, 'lng': -155.085744}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,1.0,4.7,149.0,,,,,,,,restaurant,Saucy Dogs,"[{'close': {'day': 2, 'time': '1630'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '1630'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '1630'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '1630'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '1630'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: Closed', 'Tuesday: 11:00\u202fAM\u2009–\u20094:30\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20094:30\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20094:30\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20094:30\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20094:30\u202fPM', 'Sunday: Closed']"
29,Loved by the Sun,ChIJscaAO1dLUnkRYLaxwi9aI9k,"12 Furneaux Lane, Hilo","{'lat': 19.7240868, 'lng': -155.0856894}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,2.0,4.7,55.0,,,,,,,,restaurant,Loved by the Sun,"[{'close': {'day': 2, 'time': '1600'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '1600'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '1600'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '1600'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '1600'}, 'open': {'day': 6, 'time': '1000'}}]","['Monday: Closed', 'Tuesday: 10:00\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20094:00\u202fPM', 'Sunday: Closed']"
30,Hilo Farmers Market Kitchen,ChIJDQ1SnFdLUnkRNo7YmC_RTHk,"57 Mamo Street, Hilo","{'lat': 19.7231195, 'lng': -155.0849503}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,,4.7,20.0,,,,,,,,restaurant,Hilo Farmers Market Kitchen,,
31,Puka Puka Kitchen,ChIJ-fK32FdLUnkRNcN-XAiV-WM,"270 Kamehameha Avenue, Hilo","{'lat': 19.72419, 'lng': -155.0856508}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,1.0,4.5,327.0,,,,,,,,restaurant,Puka Puka Kitchen,"[{'close': {'day': 1, 'time': '1430'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '1430'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '1430'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '1430'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1700'}}]","['Monday: 10:00\u202fAM\u2009–\u20092:30\u202fPM', 'Tuesday: 5:00\u2009–\u20098:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20092:30\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20092:30\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20092:30\u202fPM, 5:00\u2009–\u20098:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
32,Koji's Bento Korner Inc,ChIJ0SnlhldLUnkR6WYX9I54944,"52 Ponahawai Street, Hilo","{'lat': 19.7225548, 'lng': -155.084217}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,1.0,4.7,99.0,,,,,,,,restaurant,Koji's Bento Korner Inc,"[{'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 6, 'time': '1400'}, 'open': {'day': 6, 'time': '0900'}}]","['Monday: 7:00\u202fAM\u2009–\u20092:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20092:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20092:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20092:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20092:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20092:00\u202fPM', 'Sunday: Closed']"
33,Nori's Saimin and Snacks,ChIJr1oBmVBLUnkReZwt9n1RB7Y,"688 Kinoole Street, Hilo","{'lat': 19.7174111, 'lng': -155.0848378}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,2.0,4.2,435.0,,,,,,,,restaurant,Nori's Saimin and Snacks,"[{'close': {'day': 0, 'time': '1830'}, 'open': {'day': 0, 'time': '1030'}}, {'close': {'day': 5, 'time': '1830'}, 'open': {'day': 5, 'time': '1030'}}, {'close': {'day': 6, 'time': '1830'}, 'open': {'day': 6, 'time': '1030'}}]","['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: 10:30\u202fAM\u2009–\u20096:30\u202fPM', 'Saturday: 10:30\u202fAM\u2009–\u20096:30\u202fPM', 'Sunday: 10:30\u202fAM\u2009–\u20096:30\u202fPM']"
34,Kenichi Restaurant,ChIJkx1kuFtLUnkRX1PDSgB-_fo,"684 Kilauea Avenue, Hilo","{'lat': 19.7172545, 'lng': -155.0800453}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,2.0,4.5,512.0,,,,,,,,restaurant,Kenichi Restaurant,"[{'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 6, 'time': '1400'}, 'open': {'day': 6, 'time': '1000'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1700'}}]","['Monday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20099:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20099:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20099:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20099:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20099:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20099:00\u202fPM', 'Sunday: Closed']"
35,Cronies Bar & Grill,ChIJrR6nSqhMUnkRNbkLZJPF8uU,"11 Waianuenue Avenue, Hilo","{'lat': 19.7264366, 'lng': -155.0868843}",OPERATIONAL,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",,,,2.0,4.2,835.0,,,,,,,,bar,Cronies Bar & Grill,"[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20093:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20098:00\u202fPM']"
36,Moms Hilo,ChIJ-aT-ZvBLUnkRfqG3tqF6ABg,"190 Keawe Street, Hilo","{'lat': 19.7244463, 'lng': -155.0875741}",OPERATIONAL,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",,,,,4.5,64.0,,,,,,,,meal_takeaway,Moms Hilo,"[{'close': {'day': 1, 'time': '2030'}, 'open': {'day': 1, 'time': '1630'}}, {'close': {'day': 2, 'time': '2030'}, 'open': {'day': 2, 'time': '1630'}}, {'close': {'day': 4, 'time': '2030'}, 'open': {'day': 4, 'time': '1630'}}, {'close': {'day': 5, 'time': '2030'}, 'open': {'day': 5, 'time': '1630'}}, {'close': {'day': 6, 'time': '2030'}, 'open': {'day': 6, 'time': '1630'}}]","['Monday: 4:30\u2009–\u20098:30\u202fPM', 'Tuesday: 4:30\u2009–\u20098:30\u202fPM', 'Wednesday: Closed', 'Thursday: 4:30\u2009–\u20098:30\u202fPM', 'Friday: 4:30\u2009–\u20098:30\u202fPM', 'Saturday: 4:30\u2009–\u20098:30\u202fPM', 'Sunday: Closed']"
37,Ebisuya Sushi,ChIJ8RAmC1dLUnkRKo2lX-kgrL8,"179 Kilauea Avenue, Hilo","{'lat': 19.7221486, 'lng': -155.085341}",OPERATIONAL,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",,,,1.0,4.6,404.0,,,,,,,,meal_takeaway,Ebisuya Sushi,"[{'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1630'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1630'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1630'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1630'}}, {'close': {'day': 6, 'time': '1400'}, 'open': {'day': 6, 'time': '1100'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1630'}}]","['Monday: Closed', 'Tuesday: 11:00\u202fAM\u2009–\u20092:00\u202fPM, 4:30\u2009–\u20098:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20092:00\u202fPM, 4:30\u2009–\u20098:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20092:00\u202fPM, 4:30\u2009–\u20098:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20092:00\u202fPM, 4:30\u2009–\u20098:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20092:00\u202fPM, 4:30\u2009–\u20098:00\u202fPM', 'Sunday: Closed']"
38,Taco Bell,ChIJ8zWjrAdLUnkRCNKnh3ffDQg,"326 Kilauea Avenue, Hilo","{'lat': 19.7207054, 'lng': -155.0840743}",OPERATIONAL,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",,,,1.0,4.0,53.0,,,,,,,,meal_takeaway,Taco Bell,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '0600'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '0600'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '0600'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '0600'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '0600'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '0600'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '0600'}}]","['Monday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 6:00\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 6:00\u202fAM\u2009–\u200910:00\u202fPM']"
39,Hilo Town Tavern,ChIJS8lFLlZLUnkR1lFuRjiJPus,"168 Keawe Street, Hilo","{'lat': 19.724815, 'lng': -155.0873719}",OPERATIONAL,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",,,,1.0,4.3,872.0,,,,,,,,bar,Hilo Town Tavern,"[{'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1130'}}]","['Monday: 11:30\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 11:30\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 11:30\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 11:30\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 11:30\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 11:30\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 11:30\u202fAM\u2009–\u200912:00\u202fAM']"
40,Crazy Grandmaz,ChIJAQZMm1BLUnkReWslfOzFpmY,"718 Kinoole Street, Hilo","{'lat': 19.7173939, 'lng': -155.0842809}",OPERATIONAL,"['bar', 'point_of_interest', 'establishment']",,,,,4.4,59.0,,,,,,,,bar,Crazy Grandmaz,"[{'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '1430'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '1430'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1430'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1430'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1430'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1430'}}]","['Monday: 2:30\u202fPM\u2009–\u20092:00\u202fAM', 'Tuesday: 2:30\u202fPM\u2009–\u20092:00\u202fAM', 'Wednesday: 2:30\u202fPM\u2009–\u20092:00\u202fAM', 'Thursday: 2:30\u202fPM\u2009–\u20092:00\u202fAM', 'Friday: 2:30\u202fPM\u2009–\u20092:00\u202fAM', 'Saturday: 2:30\u202fPM\u2009–\u20092:00\u202fAM', 'Sunday: Closed']"
41,Amigos Cantina,ChIJByr32g1LUnkRranN8b_I3ck,"250 Keawe Street Suite C, Hilo","{'lat': 19.7237878, 'lng': -155.0867954}",OPERATIONAL,"['bar', 'night_club', 'point_of_interest', 'establishment']",,,,,4.5,22.0,,,,,,,,bar,Amigos Cantina,"[{'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '1500'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '1500'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1500'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1500'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1500'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1500'}}]","['Monday: 3:00\u202fPM\u2009–\u20092:00\u202fAM', 'Tuesday: 3:00\u202fPM\u2009–\u20092:00\u202fAM', 'Wednesday: 3:00\u202fPM\u2009–\u20092:00\u202fAM', 'Thursday: 3:00\u202fPM\u2009–\u20092:00\u202fAM', 'Friday: 3:00\u202fPM\u2009–\u20092:00\u202fAM', 'Saturday: 3:00\u202fPM\u2009–\u20092:00\u202fAM', 'Sunday: Closed']"
42,The Hidden Nēnē,ChIJQfDGEV1LUnkRV1eE1brSJvA,"58 Furneaux Lane Unit B, Hilo","{'lat': 19.7236099, 'lng': -155.0862397}",OPERATIONAL,"['bar', 'point_of_interest', 'establishment']",,,,,,,,,,,,,,bar,The Hidden Nēnē,,
43,Aunty Yong's Place,ChIJR66wkFBLUnkR155oB1qrVQU,"688 Kinoole Street, Hilo","{'lat': 19.717616, 'lng': -155.0846933}",OPERATIONAL,"['bar', 'point_of_interest', 'establishment']",,,,1.0,4.5,29.0,,,,,,,,bar,Aunty Yong's Place,"[{'close': {'day': 1, 'time': '0200'}, 'open': {'day': 0, 'time': '1500'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '1400'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1400'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1400'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1400'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1500'}}]","['Monday: Closed', 'Tuesday: 2:00\u202fPM\u2009–\u20092:00\u202fAM', 'Wednesday: 2:00\u202fPM\u2009–\u20092:00\u202fAM', 'Thursday: 2:00\u202fPM\u2009–\u20092:00\u202fAM', 'Friday: 2:00\u202fPM\u2009–\u20092:00\u202fAM', 'Saturday: 3:00\u202fPM\u2009–\u20092:00\u202fAM', 'Sunday: 3:00\u202fPM\u2009–\u20092:00\u202fAM']"
